30,633742,10,0,0,45,3,15,4,3,1,2,1,0
34,304030,9,0,0,40,3,11,2,1,0,2,1,0
41,143129,13,0,0,40,5,9,0,4,1,4,0,0
53,135105,13,0,0,50,0,9,0,0,1,4,0,0
31,99928,14,0,0,50,3,12,2,10,5,4,0,0
38,155222,10,0,0,28,3,15,0,7,1,2,0,0
24,159567,10,0,0,40,3,15,2,7,0,4,1,0
41,523910,13,0,0,40,2,9,2,3,0,2,1,0
47,120939,10,0,0,45,3,15,2,13,0,4,1,0
41,130760,13,0,0,24,1,9,2,13,0,4,1,0
36,99374,10,0,0,40,3,15,0,3,1,4,1,0
24,32921,9,0,0,40,5,11,4,12,1,4,1,0
26,397317,14,0,1876,40,3,12,4,10,1,4,0,0
42,254817,10,0,1340,40,2,15,4,10,1,4,0,0
37,48211,9,0,0,35,6,11,0,1,4,4,0,0
18,140164,7,0,0,40,3,1,4,12,3,4,0,0
35,36270,9,0,0,60,3,11,0,3,1,4,1,0
17,65368,7,0,0,12,3,1,4,12,3,4,0,0
44,160943,9,0,0,40,2,11,2,14,0,2,1,0
35,153790,10,0,0,40,3,15,4,12,1,0,0,0
60,85815,9,0,0,40,3,11,2,3,0,1,1,0
50,313321,12,0,0,40,3,7,0,12,1,4,0,0
45,109434,13,0,0,55,3,9,2,10,0,4,1,0
25,255004,6,0,0,40,3,0,4,3,1,4,1,0
31,197860,10,0,0,40,3,15,2,6,0,4,1,0
64,187656,2,0,0,40,0,3,0,0,1,4,1,0
90,51744,9,0,2206,40,3,11,4,8,1,2,1,0
54,176681,9,0,0,20,3,11,2,1,0,2,1,0
53,140359,1,0,0,35,2,13,4,7,1,4,0,0
18,243313,9,0,0,40,3,11,4,12,3,4,0,0
60,24215,6,0,0,10,0,0,0,0,1,0,0,0
66,167687,9,1409,0,50,5,11,2,5,0,4,1,0
65,176796,9,0,0,40,3,11,0,1,1,4,0,0
35,538583,7,3674,0,40,3,1,5,14,1,2,1,0
41,130408,9,0,0,38,3,11,0,12,4,2,0,0
25,159732,10,0,0,42,3,15,4,1,1,4,1,0
33,110978,10,0,0,40,3,15,0,3,2,3,0,0
59,268700,9,0,0,40,6,11,2,8,0,4,1,0
40,170525,10,0,0,38,6,15,4,1,1,4,0,0
23,115458,9,0,0,40,3,11,4,14,3,4,1,0
41,196001,9,0,0,20,5,11,2,8,5,4,0,0
24,273905,12,0,0,50,6,7,2,11,0,4,1,0
20,119156,10,0,0,20,0,15,4,0,3,4,1,0
38,179488,10,0,1741,40,3,15,0,3,1,4,1,0
32,183916,9,0,0,34,3,11,4,8,1,4,0,0
42,390781,13,0,0,40,3,9,2,1,5,2,0,0
59,171328,6,0,0,30,2,0,6,8,4,2,0,0
19,27382,10,0,0,40,2,15,4,1,3,4,1,0
58,259014,10,0,0,20,3,15,4,14,1,4,1,0
20,117789,9,0,0,40,3,11,4,8,3,4,0,0
32,172579,9,0,0,30,3,11,5,8,1,4,0,0
45,187666,11,0,0,45,3,8,6,4,1,4,0,0
50,204518,4,0,0,40,3,5,0,3,1,4,1,0
36,150042,13,0,0,40,3,9,0,10,3,4,0,0
45,98092,9,0,0,60,3,11,2,12,0,4,1,0
17,245918,7,0,0,12,3,1,4,8,3,4,1,0
59,146013,10,4064,0,40,3,15,2,12,0,4,1,0
26,378322,7,0,0,40,3,1,2,3,0,4,1,0
33,185480,13,0,0,45,3,9,4,10,1,4,0,0
17,191260,5,1055,0,24,3,6,4,8,3,4,1,0
50,30653,14,2407,0,98,5,12,2,5,0,4,1,0
27,209109,14,0,0,35,2,12,4,10,3,4,1,0
30,70377,9,0,0,40,3,11,0,10,3,4,0,0
43,477983,9,0,0,40,3,11,2,6,0,2,1,0
35,190174,10,0,0,40,3,15,4,4,1,4,0,0
25,193787,10,0,0,40,3,15,4,13,3,4,0,0
34,175413,12,0,0,45,3,7,0,12,4,2,0,0
60,173960,13,0,0,42,3,9,0,10,1,4,0,0
21,205759,9,0,0,40,3,11,4,6,3,4,1,0
50,176609,10,0,0,45,3,15,0,8,1,4,1,0
25,371987,13,0,0,40,3,9,4,4,1,4,0,0
36,200352,13,0,0,45,3,9,2,10,0,4,1,0
31,127595,9,0,0,40,3,11,0,10,1,4,0,0
29,220419,13,0,0,56,2,9,4,11,1,4,1,0
21,231931,10,0,0,45,3,15,4,12,3,4,1,0
27,248402,13,0,0,40,3,9,4,13,4,2,0,0
65,111095,9,0,0,16,3,11,2,14,0,4,1,0
37,57424,13,0,0,60,4,9,0,12,1,4,0,0
24,278130,9,0,0,40,3,11,4,3,3,4,1,0
38,169469,9,0,0,80,3,11,0,12,1,4,1,0
21,153718,10,0,0,25,3,15,4,8,1,1,0,0
43,173321,9,0,0,40,3,11,0,1,1,4,0,0
26,193945,12,0,0,45,3,7,4,13,1,4,1,0
46,83082,12,0,0,33,3,7,4,10,1,4,0,0
26,59306,13,0,0,40,3,9,4,12,1,4,1,0
19,860348,10,0,0,25,0,15,4,0,3,2,0,0
22,199698,10,0,0,15,3,15,4,12,3,4,1,0
24,191954,10,0,0,40,3,15,4,7,1,4,1,0
77,138714,10,0,0,40,5,15,2,12,0,4,1,0
29,423158,10,0,0,40,3,15,4,13,1,4,0,0
62,159841,9,0,0,24,3,11,6,8,1,4,0,0
39,174308,9,0,0,40,5,11,2,4,0,4,1,0
43,50356,10,0,1485,50,3,15,2,3,0,4,1,0
35,186110,9,0,0,45,3,11,0,14,1,4,1,0
29,200381,7,0,0,40,3,1,4,4,1,4,0,0
76,174309,14,0,0,10,5,12,2,3,0,4,1,0
63,78383,9,0,0,45,5,11,2,5,0,4,1,0
23,211601,11,0,0,15,0,8,4,0,3,2,0,0
58,321171,9,0,0,40,5,11,2,6,0,4,1,0
66,127921,9,2050,0,55,3,11,4,14,1,4,1,0
41,206565,10,0,0,45,3,15,4,3,1,2,1,0
26,224563,13,0,0,40,3,9,4,1,1,4,1,0
47,178686,11,0,0,40,3,8,4,8,1,4,1,0
55,98545,6,0,0,40,2,0,2,1,0,4,1,0
53,242606,9,0,0,40,3,11,2,14,0,4,1,0
30,94235,9,0,0,40,3,11,4,3,2,4,1,0
49,71195,14,0,0,60,3,12,4,10,1,4,1,0
45,261192,9,0,0,40,3,11,2,8,0,2,1,0
26,94936,12,0,0,40,3,7,4,12,1,4,1,0
33,85043,9,0,0,20,3,11,4,5,1,4,1,0
22,293364,10,0,0,40,6,15,4,11,3,2,0,0
43,241895,13,0,0,42,5,9,4,12,1,4,1,0
67,36135,7,0,0,8,0,1,2,0,0,4,1,0
30,151989,11,0,0,40,0,8,0,0,4,4,0,0
31,156464,13,0,0,25,3,9,4,10,3,4,1,0
26,192262,9,0,0,40,3,11,2,8,0,4,1,0
46,329752,7,0,0,30,2,1,2,14,0,4,1,0
65,161400,7,0,0,40,3,1,6,8,4,3,1,0
42,111949,9,0,0,35,3,11,2,1,5,4,0,0
36,348022,6,0,0,24,3,0,2,8,5,4,0,0
43,180609,13,0,0,45,3,9,2,14,0,4,1,0
22,410439,9,0,0,55,3,11,3,12,1,4,1,0
28,92262,9,0,0,40,3,11,2,3,0,4,1,0
56,183081,10,0,0,45,5,15,2,12,0,4,1,0
22,362589,12,0,0,15,3,7,4,12,1,4,0,0
39,481060,9,0,0,40,3,11,0,12,4,4,0,0
26,185885,10,0,0,15,1,15,4,1,4,4,0,0
17,89821,7,0,0,10,3,1,4,8,3,4,1,0
45,256649,9,0,0,40,3,11,2,7,0,2,1,0
44,160323,9,0,0,40,3,11,4,3,1,2,1,0
20,350845,10,0,0,10,2,15,4,1,3,4,0,0
33,267404,9,0,0,40,3,11,2,3,5,4,0,0
23,35633,10,0,0,40,3,15,4,12,1,4,1,0
46,80914,14,0,0,30,5,12,0,4,1,4,1,0
38,172927,9,0,0,50,3,11,2,12,0,4,1,0
54,174319,9,0,0,40,3,11,0,14,1,4,1,0
46,214955,3,0,2339,45,3,4,0,3,1,4,0,0
25,344991,10,0,0,40,3,15,2,3,0,4,1,0
46,108699,10,0,0,40,3,15,0,12,1,4,0,0
36,117312,10,0,0,40,2,15,2,14,5,4,0,0
23,396099,9,0,0,25,3,11,4,8,1,4,0,0
29,134152,9,0,0,40,3,11,5,7,1,4,1,0
19,25429,10,0,0,16,3,15,4,1,3,4,0,0
19,232392,9,0,0,40,3,11,4,8,2,4,0,0
27,301302,13,0,0,50,3,9,4,3,1,4,1,0
46,277946,12,0,0,40,5,7,5,3,1,4,1,0
34,196164,9,0,0,35,3,11,4,8,1,4,0,0
44,115562,10,0,0,40,3,15,2,13,0,4,1,0
45,96975,10,0,0,40,3,15,0,6,4,4,0,0
20,137300,9,0,0,35,0,11,4,0,2,4,0,0
20,416103,10,0,0,40,3,15,4,6,3,4,1,0
28,108574,10,0,0,40,3,15,4,8,1,4,0,0
34,227689,11,0,0,64,3,8,0,13,1,4,0,0
28,110145,9,0,0,40,3,11,2,1,0,4,1,0
46,317253,9,0,0,25,5,11,2,3,0,4,1,0
32,364657,10,0,0,50,3,15,2,4,0,4,1,0
41,42346,10,0,0,24,2,15,0,8,1,2,0,0
24,241951,9,0,0,40,3,11,4,6,4,2,0,0
33,118500,10,0,0,40,3,15,0,4,4,4,0,0
31,1033222,10,0,0,40,6,15,2,7,0,4,1,0
30,426017,7,0,0,19,3,1,4,8,3,4,0,0
34,243867,7,0,0,40,2,1,5,7,1,2,1,0
34,240283,9,0,0,40,6,11,0,14,4,4,0,0
20,61777,10,0,0,30,3,15,2,12,0,4,1,0
17,175024,7,2176,0,18,3,1,4,6,3,4,1,0
29,188401,9,0,0,40,3,11,0,5,1,4,1,0
33,228528,6,0,0,35,3,0,4,3,4,4,0,0
25,133373,9,0,0,60,3,11,2,14,0,4,1,0
36,255191,14,0,1408,40,1,12,4,10,1,4,1,0
47,287480,14,0,0,40,2,12,2,10,0,4,1,0
80,107762,9,0,0,24,0,11,6,0,1,4,1,0
17,202521,7,0,0,40,0,1,4,0,3,4,1,0
40,204116,13,2174,0,40,5,9,3,10,1,4,0,0
34,284843,9,594,0,60,2,11,4,5,1,2,1,0
34,117018,10,0,0,40,2,15,4,11,1,4,0,0
23,81281,10,0,0,40,3,15,2,1,0,4,1,0
42,340148,10,0,0,40,2,15,2,1,5,4,0,0
29,363425,13,0,0,40,3,9,4,10,1,4,1,0
45,45857,9,0,0,28,3,11,0,1,1,4,0,0
24,191073,9,0,0,40,1,11,4,2,3,4,1,0
20,298227,10,0,0,35,3,15,4,12,1,4,1,0
44,290521,9,0,0,40,3,11,6,4,4,2,0,0
51,56915,9,0,0,40,3,11,2,3,0,0,1,0
20,146538,9,0,0,40,3,11,2,7,0,4,1,0
17,258872,7,0,0,5,0,1,4,0,3,4,0,0
19,206399,9,0,0,40,3,11,4,7,3,2,0,0
30,180374,9,0,0,40,3,11,2,4,5,4,0,0
38,351299,10,0,0,50,3,15,2,14,0,2,1,0
23,54012,9,0,0,60,3,11,2,14,0,4,1,0
32,115745,10,0,0,40,0,15,2,0,0,4,1,0
44,116632,12,0,0,40,3,7,4,5,3,4,1,0
54,288825,9,0,0,40,2,11,2,14,0,2,1,0
32,132601,13,0,0,50,3,9,2,10,0,4,1,0
50,193374,2,0,0,40,3,3,3,3,4,4,1,0
24,170070,13,0,0,20,3,9,4,13,1,4,0,0
37,126708,9,0,0,60,3,11,2,1,5,4,0,0
52,35598,9,0,0,40,3,11,0,14,4,4,1,0
38,33983,10,0,0,40,3,15,2,14,0,4,1,0
22,139883,10,0,0,40,0,15,4,0,3,4,1,0
35,285020,9,0,0,40,3,11,4,3,1,4,1,0
30,303990,9,0,0,60,3,11,4,14,1,4,1,0
67,49401,11,0,0,24,3,8,0,8,1,4,0,0
46,279196,13,0,0,40,3,9,4,3,1,4,0,0
17,211870,5,0,0,6,3,6,4,8,1,4,1,0
22,281432,10,0,0,30,3,15,4,6,3,4,1,0
27,161155,6,0,0,40,3,0,4,8,1,4,1,0
23,197904,9,0,0,35,3,11,4,8,4,4,0,0
43,170721,10,0,0,20,5,15,2,3,0,4,1,0
28,70100,13,0,0,20,6,9,4,10,1,4,1,0
41,193626,9,0,0,40,3,11,3,3,4,4,0,0
52,271749,8,594,0,40,0,2,4,0,2,2,1,0
25,189775,10,0,0,20,3,15,3,1,3,2,0,0
63,401531,2,0,0,35,0,3,2,0,0,4,1,0
59,286967,9,0,0,45,2,11,2,14,0,4,1,0
45,164427,13,0,0,40,2,9,0,10,4,4,0,0
40,347934,9,0,0,35,3,11,4,8,1,4,0,0
46,371373,9,0,0,40,1,11,0,1,1,4,1,0
35,32220,12,0,0,60,3,7,4,4,1,4,0,0
34,187251,9,0,0,25,3,11,0,10,4,4,0,0
33,178107,13,0,0,20,3,9,4,3,3,4,1,0
41,343121,9,0,0,36,3,11,0,1,4,4,0,0
20,262749,10,0,0,40,3,15,4,7,3,4,1,0
26,64293,10,0,0,35,3,15,4,10,1,4,0,0
72,303588,9,0,0,20,0,11,2,0,0,4,1,0
62,114060,9,0,0,40,2,11,2,14,0,4,1,0
52,48925,10,0,0,40,3,15,2,1,0,4,1,0
25,181054,13,0,0,40,3,9,4,12,1,4,0,0
24,388093,13,0,0,40,3,9,4,4,1,2,1,0
19,249609,10,0,0,8,3,15,4,11,3,4,1,0
43,112131,10,0,0,40,3,15,2,4,0,4,1,0
47,543162,9,0,0,40,2,11,5,1,4,2,0,0
39,91996,9,0,0,40,3,11,0,8,4,4,0,0
49,141944,11,0,1380,42,3,8,3,6,4,4,1,0
53,251804,3,0,0,30,0,4,6,0,4,2,0,0
32,37070,11,0,0,45,3,8,4,3,1,4,1,0
28,189346,9,0,0,45,3,11,0,3,1,4,1,0
57,222216,11,0,0,38,0,8,6,0,4,4,0,0
25,267044,10,0,0,20,3,15,4,1,1,0,0,0
20,214635,10,0,0,24,0,15,4,0,3,4,1,0
21,204226,10,0,0,35,0,15,4,0,4,4,0,0
24,248344,10,0,0,50,2,15,0,6,1,2,1,0
28,85812,10,0,0,40,3,15,2,12,5,4,0,0
74,99183,10,0,0,9,3,15,0,1,1,4,0,0
38,190387,9,0,0,50,5,11,2,3,0,4,1,0
44,202692,14,0,0,40,5,12,2,10,0,4,1,0
26,108658,9,0,0,40,3,11,4,7,1,4,1,0
36,197202,9,0,0,40,3,11,2,8,0,2,1,0
39,207853,8,0,0,50,2,2,2,13,0,4,1,0
57,190942,2,0,0,30,3,3,6,9,1,2,0,0
29,102345,11,0,0,40,3,8,5,3,1,4,1,0
31,41493,13,0,0,45,4,9,4,5,1,4,0,0
34,190027,9,0,0,40,0,11,4,0,4,2,0,0
44,210525,10,0,0,40,3,15,2,14,0,4,1,0
29,133937,16,0,0,40,3,10,4,10,3,4,1,0
30,237903,10,0,0,40,3,15,4,6,4,4,0,0
27,163862,9,0,0,40,3,11,4,14,1,4,1,0
27,201872,10,0,0,50,3,15,2,12,0,4,1,0
32,84179,9,0,0,45,3,11,4,6,1,4,0,0
58,51662,6,0,0,8,3,0,2,8,5,4,0,0
35,233327,10,0,0,40,2,15,2,11,0,4,1,0
21,259510,9,0,0,36,3,11,4,6,3,4,1,0
28,184831,10,0,0,40,3,15,4,3,4,4,1,0
46,245724,10,0,0,50,5,15,0,4,1,4,1,0
36,27053,9,0,0,40,5,11,5,8,4,4,0,0
72,205343,7,0,0,40,3,1,6,1,4,4,0,0
35,229328,9,0,0,40,3,11,2,7,5,2,0,0
69,136218,7,0,0,40,3,1,4,7,1,4,0,0
35,54576,9,0,0,40,3,11,2,7,0,4,1,0
34,148291,9,0,0,32,3,11,2,13,5,4,0,0
28,114053,13,0,0,55,3,9,4,14,1,4,1,0
24,82804,9,0,0,40,3,11,4,6,4,2,0,0
20,27337,9,0,0,48,3,11,4,6,3,0,1,0
43,188436,14,5013,0,45,4,12,2,4,0,4,1,0
29,110663,9,0,0,35,5,11,5,3,1,4,1,0
47,87490,14,0,0,42,3,12,0,4,4,4,1,0
24,354351,9,0,0,40,3,11,4,3,3,4,1,0
51,95469,9,0,0,40,3,11,2,10,0,4,1,0
17,242718,7,0,0,12,3,1,4,12,3,4,1,0
27,158156,16,0,0,70,3,10,4,10,1,4,0,0
18,165532,8,0,0,25,0,2,4,0,3,4,1,0
36,28738,12,0,0,35,5,7,0,12,4,4,0,0
58,283635,13,0,0,40,2,9,4,10,1,4,0,0
26,86646,10,0,0,45,5,15,2,3,0,4,1,0
59,199713,9,0,0,40,3,11,2,3,0,4,1,0
27,181659,9,0,0,40,3,11,2,7,0,4,1,0
31,340939,13,0,0,40,5,9,4,13,1,4,1,0
21,197747,10,0,0,24,3,15,4,12,3,4,0,0
29,34292,10,0,0,60,3,15,4,1,1,4,1,0
18,156764,7,0,0,40,3,1,4,8,3,4,1,0
57,103948,13,0,0,80,4,9,0,10,1,4,1,0
42,137390,9,0,0,40,0,11,2,0,0,4,1,0
55,105138,9,0,0,40,0,11,2,0,5,1,0,0
23,117789,13,0,0,40,3,9,4,1,3,4,0,0
27,267147,9,0,0,40,3,11,4,12,3,4,1,0
23,99399,10,0,0,25,0,15,4,0,4,0,0,0
25,200408,10,2174,0,40,3,15,4,13,1,4,1,0
49,136455,13,0,0,45,3,9,4,10,1,4,0,0
32,239824,13,0,0,40,3,9,4,13,1,4,1,0
19,217039,10,0,0,28,3,15,4,1,3,4,1,0
60,51290,4,0,0,40,3,5,0,8,1,4,0,0
42,175674,5,0,0,40,2,6,2,8,0,4,1,0
35,194404,12,0,0,40,5,7,4,5,1,4,1,0
48,45612,9,0,0,37,3,11,4,1,4,2,0,0
29,182521,9,0,0,40,3,11,4,3,1,0,1,0
36,339772,9,0,0,40,2,11,5,4,1,2,1,0
17,169658,6,0,0,21,3,0,4,8,3,4,0,0
52,200853,14,6849,0,60,3,12,0,10,1,4,0,0
24,247564,9,0,0,40,3,11,4,3,1,4,1,0
24,249909,9,0,0,50,3,11,2,6,0,4,1,0
26,208122,13,1055,0,40,2,9,4,10,3,4,1,0
27,109881,13,0,0,20,3,9,4,8,3,4,0,0
39,207824,9,0,0,60,3,11,4,6,3,4,1,0
30,369027,9,0,0,45,3,11,2,14,0,2,1,0
50,114117,9,0,0,32,5,11,2,4,0,4,1,0
52,51048,13,0,0,55,4,9,2,12,0,4,1,0
23,190483,13,0,0,20,3,9,4,12,3,4,0,0
45,462440,7,0,0,20,3,1,6,8,1,2,0,0
65,109351,5,0,0,24,3,6,6,9,4,2,0,0
29,34383,11,0,0,55,3,8,2,14,0,4,1,0
30,124187,9,0,0,60,3,11,4,5,3,2,1,0
38,267556,9,0,0,64,5,11,2,12,0,4,1,0
47,165039,10,0,0,40,5,15,4,8,4,2,0,0
49,120451,6,0,0,40,2,0,5,8,4,2,0,0
58,35723,9,0,0,60,5,11,2,3,0,4,1,0
19,262601,9,0,0,14,3,11,4,8,3,4,0,0
21,226181,13,0,0,40,3,9,4,6,1,4,1,0
26,75654,9,0,0,55,3,11,0,3,1,4,1,0
60,199378,9,0,0,40,3,11,2,3,0,4,1,0
21,160968,10,0,0,40,3,15,4,6,3,4,1,0
31,55849,10,0,0,45,3,15,2,3,0,4,1,0
31,402089,9,0,0,40,2,11,0,1,4,4,0,0
71,78277,9,0,0,15,3,11,2,3,0,4,1,0
58,158611,9,0,0,50,0,11,2,0,0,4,1,0
20,130959,10,0,0,20,3,15,4,8,3,4,1,0
24,556660,9,4101,0,50,3,11,4,4,2,4,1,0
38,143774,10,0,0,45,6,15,5,4,1,4,0,0
27,288341,9,0,0,32,3,11,4,7,3,4,0,0
70,167358,5,1111,0,15,0,6,6,0,4,4,0,0
34,106742,9,0,0,45,3,11,2,3,0,4,1,0
44,219288,4,0,0,35,3,5,2,3,0,4,1,0
35,261293,14,0,0,60,3,12,4,12,1,4,1,0
27,111900,10,0,0,40,3,15,4,10,1,4,1,0
43,194360,14,0,0,38,2,12,4,10,1,4,1,0
20,81145,10,0,0,25,3,15,4,12,1,4,0,0
27,249362,10,3411,0,40,6,15,2,14,0,4,1,0
24,172146,5,0,1721,40,3,6,4,7,1,4,1,0
48,110457,10,0,0,40,1,15,0,4,1,4,1,0
17,80077,7,0,0,20,0,1,4,0,3,4,0,0
17,368700,7,0,0,10,5,1,4,5,3,4,1,0
22,240817,9,2597,0,40,3,11,4,12,3,4,0,0
17,102726,8,0,0,16,3,2,4,8,3,4,1,0
31,125457,9,0,0,45,3,11,4,3,1,4,1,0
58,204021,9,0,0,50,5,11,6,4,1,4,1,0
29,92262,9,0,0,48,2,11,4,11,3,4,1,0
23,430828,10,0,0,40,2,15,5,4,4,2,1,0
18,59342,7,0,0,5,6,1,4,1,3,4,0,0
34,136721,9,0,0,40,3,11,0,4,1,4,0,0
66,149422,4,0,0,4,0,5,4,0,1,4,1,0
