k,type,score,label
2,Kmeans,0.491419,0
2,Kmeans,0.181878,0
2,Kmeans,0.245906,0
2,Kmeans,0.59352,1
2,Kmeans,0.087003,1
2,Kmeans,0.457167,1
2,Kmeans,0.487847,0
2,Kmeans,0.45526,1
2,Kmeans,0.675917,1
2,Kmeans,0.446224,1
2,Kmeans,0.561723,1
2,Kmeans,0.156108,0
2,Kmeans,-0.031323,0
2,Kmeans,0.656602,1
2,Kmeans,0.659072,1
2,Kmeans,0.362219,0
2,Kmeans,0.630962,1
2,Kmeans,0.588625,1
2,Kmeans,0.600315,1
2,Kmeans,0.41422,0
2,Kmeans,0.48272,1
2,Kmeans,0.566753,1
2,Kmeans,0.38894,0
2,Kmeans,0.476501,0
2,Kmeans,0.455561,1
2,Kmeans,0.373903,1
2,Kmeans,0.67768,1
2,Kmeans,0.368654,1
2,Kmeans,0.496433,1
2,Kmeans,0.641149,1
2,Kmeans,0.563872,1
2,Kmeans,0.071015,0
2,Kmeans,0.600175,1
2,Kmeans,0.540301,1
2,Kmeans,0.527071,1
2,Kmeans,0.640276,1
2,Kmeans,0.645659,1
2,Kmeans,0.53511,1
2,Kmeans,0.66935,1
2,Kmeans,0.49844,1
2,Kmeans,0.442333,0
2,Kmeans,0.317435,0
2,Kmeans,0.636645,1
2,Kmeans,0.482768,1
2,Kmeans,0.496617,0
2,Kmeans,0.675602,1
2,Kmeans,0.584882,1
2,Kmeans,0.600612,1
2,Kmeans,0.663927,1
2,Kmeans,0.435681,1
2,Kmeans,0.387136,1
2,Kmeans,0.608908,1
2,Kmeans,0.327507,0
2,Kmeans,0.44938,0
2,Kmeans,0.541979,1
2,Kmeans,0.255963,0
2,Kmeans,0.633955,1
2,Kmeans,0.474063,0
2,Kmeans,0.680832,1
2,Kmeans,0.122769,0
2,Kmeans,0.564184,1
2,Kmeans,0.216526,0
2,Kmeans,0.247049,0
2,Kmeans,0.315849,1
2,Kmeans,0.669251,1
2,Kmeans,0.576992,1
2,Kmeans,0.619585,1
2,Kmeans,0.609345,1
2,Kmeans,0.638971,1
2,Kmeans,0.209936,1
2,Kmeans,0.418625,0
2,Kmeans,0.567879,1
2,Kmeans,0.591003,1
2,Kmeans,0.498746,0
2,Kmeans,0.094903,0
2,Kmeans,0.563754,1
2,Kmeans,0.268696,0
2,Kmeans,0.459502,1
2,Kmeans,0.227518,0
2,Kmeans,0.398821,0
2,Kmeans,0.600433,1
2,Kmeans,-0.007394,0
2,Kmeans,0.350069,1
2,Kmeans,-0.013379,0
2,Kmeans,0.337461,0
2,Kmeans,0.378085,0
2,Kmeans,0.108658,0
2,Kmeans,0.32324,0
2,Kmeans,0.678129,1
2,Kmeans,0.653287,1
2,Kmeans,0.606471,1
2,Kmeans,0.488654,1
2,Kmeans,0.552461,1
2,Kmeans,0.451018,0
2,Kmeans,0.299918,0
2,Kmeans,0.482282,1
2,Kmeans,0.471359,0
2,Kmeans,0.591874,1
2,Kmeans,0.66312,1
2,Kmeans,0.645431,1
2,Kmeans,0.556594,1
2,Kmeans,0.180454,0
2,Kmeans,0.448129,0
2,Kmeans,0.509284,1
2,Kmeans,0.490499,1
2,Kmeans,0.594034,1
2,Kmeans,0.495996,1
2,Kmeans,0.470047,1
2,Kmeans,0.595545,1
2,Kmeans,0.122615,0
2,Kmeans,0.269331,0
2,Kmeans,0.53077,1
2,Kmeans,0.647559,1
2,Kmeans,0.649401,1
2,Kmeans,0.609914,1
2,Kmeans,0.489571,0
2,Kmeans,0.460756,1
2,Kmeans,0.426703,1
2,Kmeans,0.665633,1
2,Kmeans,0.437087,0
2,Kmeans,0.366398,0
2,Kmeans,0.625437,1
2,Kmeans,-0.057694,0
2,Kmeans,0.352217,0
2,Kmeans,0.384688,0
2,Kmeans,0.574841,1
2,Kmeans,0.345316,1
2,Kmeans,0.238647,1
2,Kmeans,0.233667,1
2,Kmeans,0.5877,1
2,Kmeans,0.649583,1
2,Kmeans,0.636683,1
2,Kmeans,0.408018,0
2,Kmeans,0.500787,1
2,Kmeans,0.357213,1
2,Kmeans,0.562692,1
2,Kmeans,0.493039,0
2,Kmeans,0.601539,1
2,Kmeans,0.248051,0
2,Kmeans,0.280239,0
2,Kmeans,0.54545,1
2,Kmeans,0.626794,1
2,Kmeans,0.648127,1
2,Kmeans,0.367575,0
2,Kmeans,0.600854,1
2,Kmeans,0.568731,1
2,Kmeans,0.634066,1
2,Kmeans,0.677886,1
2,Kmeans,0.134969,0
2,Kmeans,0.471299,0
2,Kmeans,0.37159,0
2,Kmeans,0.527719,1
2,Kmeans,0.183296,1
2,Kmeans,0.60925,1
2,Kmeans,0.44076,0
2,Kmeans,0.582637,1
2,Kmeans,0.408805,1
2,Kmeans,0.596227,1
2,Kmeans,0.586643,1
2,Kmeans,0.447644,0
2,Kmeans,0.406208,0
2,Kmeans,0.320719,0
2,Kmeans,0.617681,1
2,Kmeans,0.589854,1
2,Kmeans,0.332099,0
2,Kmeans,0.538582,1
2,Kmeans,0.487057,0
2,Kmeans,0.184796,0
2,Kmeans,0.384262,1
2,Kmeans,0.199664,0
2,Kmeans,0.427632,0
2,Kmeans,0.574471,1
2,Kmeans,0.449225,1
2,Kmeans,0.504874,1
2,Kmeans,0.44286,1
2,Kmeans,0.434231,0
2,Kmeans,0.483341,1
2,Kmeans,0.657582,1
2,Kmeans,0.641309,1
2,Kmeans,0.638327,1
2,Kmeans,0.31432,0
2,Kmeans,0.654486,1
2,Kmeans,0.656245,1
2,Kmeans,0.5936,1
2,Kmeans,0.300591,0
2,Kmeans,0.425525,0
2,Kmeans,0.458194,1
2,Kmeans,0.657386,1
2,Kmeans,0.407245,1
2,Kmeans,0.57427,1
2,Kmeans,0.282117,0
2,Kmeans,0.60382,1
2,Kmeans,0.484589,0
2,Kmeans,0.512631,1
2,Kmeans,0.16125,0
2,Kmeans,0.67943,1
2,Kmeans,0.458603,0
2,Kmeans,0.425092,0
2,Kmeans,0.265285,0
2,Kmeans,0.678645,1
2,Kmeans,0.260133,0
2,Kmeans,0.655368,1
2,Kmeans,0.608929,1
2,Kmeans,0.518434,1
2,Kmeans,0.599304,1
2,Kmeans,0.204911,0
2,Kmeans,0.494953,0
2,Kmeans,0.399949,1
2,Kmeans,0.441082,0
2,Kmeans,0.567601,1
2,Kmeans,0.632631,1
2,Kmeans,0.304827,0
2,Kmeans,0.574206,1
2,Kmeans,0.464689,0
2,Kmeans,0.623805,1
2,Kmeans,0.608975,1
2,Kmeans,0.224291,0
2,Kmeans,0.314387,0
2,Kmeans,0.647279,1
2,Kmeans,0.398151,0
2,Kmeans,0.546821,1
2,Kmeans,0.437337,0
2,Kmeans,0.642487,1
2,Kmeans,0.138505,0
2,Kmeans,0.380786,1
2,Kmeans,0.587209,1
2,Kmeans,0.15647,0
2,Kmeans,0.48613,0
2,Kmeans,0.277343,0
2,Kmeans,0.401695,1
2,Kmeans,0.57979,1
2,Kmeans,0.555619,1
2,Kmeans,0.632347,1
2,Kmeans,-0.077578,0
2,Kmeans,0.220386,0
2,Kmeans,0.360794,0
2,Kmeans,0.43386,1
2,Kmeans,0.127368,0
2,Kmeans,0.544037,1
2,Kmeans,0.593247,1
2,Kmeans,0.322464,1
2,Kmeans,0.497679,1
2,Kmeans,0.391418,0
2,Kmeans,0.487331,1
2,Kmeans,0.445103,0
2,Kmeans,0.675711,1
2,Kmeans,0.561606,1
2,Kmeans,0.196145,0
2,Kmeans,0.65024,1
2,Kmeans,0.087006,0
2,Kmeans,0.670138,1
2,Kmeans,0.653097,1
2,Kmeans,0.523769,1
2,Kmeans,0.482905,0
2,Kmeans,0.531105,1
2,Kmeans,0.27718,0
2,Kmeans,0.317441,0
2,Kmeans,0.523438,1
2,Kmeans,0.594025,1
2,Kmeans,-0.122045,0
2,Kmeans,0.502648,1
2,Kmeans,0.644001,1
2,Kmeans,0.28034,0
2,Kmeans,0.670716,1
2,Kmeans,0.554202,1
2,Kmeans,0.661709,1
2,Kmeans,0.509674,1
2,Kmeans,0.455476,0
2,Kmeans,0.285823,0
2,Kmeans,0.257778,0
2,Kmeans,0.534622,1
2,Kmeans,0.598252,1
2,Kmeans,0.666629,1
2,Kmeans,0.547456,1
2,Kmeans,0.675934,1
2,Kmeans,0.540336,1
2,Kmeans,0.20517,0
2,Kmeans,0.321668,0
2,Kmeans,0.63734,1
2,Kmeans,0.228386,0
2,Kmeans,0.671512,1
2,Kmeans,0.545453,1
2,Kmeans,0.631469,1
2,Kmeans,0.406518,0
2,Kmeans,0.574637,1
2,Kmeans,0.49501,0
2,Kmeans,0.460765,0
2,Kmeans,0.487898,1
2,Kmeans,0.421297,0
2,Kmeans,0.458677,1
2,Kmeans,0.501689,1
2,Kmeans,0.418043,0
2,Kmeans,0.32899,1
2,Kmeans,0.666021,1
2,Kmeans,0.665287,1
2,Kmeans,-0.012131,0
2,Kmeans,0.490366,1
2,Kmeans,0.256402,0
2,Kmeans,0.493129,0
2,Kmeans,0.365883,1
2,Kmeans,0.562357,1
2,Kmeans,0.569109,1
2,Kmeans,0.677323,1
2,Kmeans,0.529037,1
2,Kmeans,0.674504,1
2,Kmeans,0.645565,1
2,Kmeans,0.671876,1
2,Kmeans,0.67641,1
2,Kmeans,0.298336,0
2,Kmeans,0.3995,1
2,Kmeans,0.669026,1
2,Kmeans,0.489353,0
2,Kmeans,0.485743,1
2,Kmeans,0.303339,1
2,Kmeans,0.470019,0
2,Kmeans,0.637785,1
2,Kmeans,0.474077,1
2,Kmeans,0.478561,0
2,Kmeans,0.651973,1
2,Kmeans,0.449693,1
2,Kmeans,0.383651,0
2,Kmeans,0.462785,1
2,Kmeans,0.302335,1
2,Kmeans,0.493918,1
2,Kmeans,0.425894,0
2,Kmeans,0.615623,1
2,Kmeans,0.585886,1
2,Kmeans,0.577829,1
2,Kmeans,0.570897,1
2,Kmeans,0.585642,1
2,Kmeans,0.436481,0
2,Kmeans,0.616615,1
2,Kmeans,0.487399,0
2,Kmeans,0.439415,1
2,Kmeans,0.632466,1
2,Kmeans,-0.043357,0
2,Kmeans,0.50654,1
2,Kmeans,0.500095,0
2,Kmeans,0.554163,1
2,Kmeans,0.444449,0
2,Kmeans,0.503916,1
2,Kmeans,0.489577,1
2,Kmeans,0.630859,1
2,Kmeans,0.594767,1
2,Kmeans,0.466726,0
2,Kmeans,0.606542,1
2,Kmeans,0.097652,0
2,Kmeans,0.415142,0
2,Kmeans,0.306599,0
2,Kmeans,0.655385,1
2,Kmeans,-0.040656,0
2,Kmeans,0.369325,0
2,Kmeans,0.478351,0
2,Kmeans,0.653321,1
2,Kmeans,0.663104,1
2,Kmeans,0.663907,1
2,Kmeans,0.423686,1
2,Kmeans,0.455549,0
2,Kmeans,0.595593,1
2,Kmeans,-0.018444,0
2,Kmeans,0.671714,1
2,Kmeans,0.546035,1
2,Kmeans,0.45208,0
2,Kmeans,0.286528,0
2,Kmeans,0.593493,1
2,Kmeans,0.574843,1
2,Kmeans,0.298909,1
2,Kmeans,0.665605,1
2,Kmeans,0.600786,1
2,Kmeans,0.614017,1
2,Kmeans,0.480983,1
2,Kmeans,0.566726,1
2,Kmeans,0.208961,0
2,Kmeans,0.369967,0
2,Kmeans,0.225142,0
2,Kmeans,0.650384,1
2,Kmeans,0.678181,1
2,Kmeans,0.584345,1
2,Kmeans,0.41881,0
2,Kmeans,0.409862,0
2,Kmeans,0.164882,0
2,Kmeans,0.510721,1
2,Kmeans,0.287142,0
2,Kmeans,0.464499,0
2,Kmeans,0.372434,0
2,Kmeans,0.368799,1
2,Kmeans,0.494928,0
2,Kmeans,0.671192,1
2,Kmeans,0.343498,0
2,Kmeans,0.14021,0
2,Kmeans,0.120319,0
2,Kmeans,0.475879,0
2,Kmeans,0.620713,1
2,Kmeans,0.469994,0
2,Kmeans,0.675688,1
2,Kmeans,0.477235,1
2,Kmeans,0.596159,1
2,Kmeans,0.333427,0
2,Kmeans,0.487404,0
2,Kmeans,0.597471,1
2,Kmeans,0.545626,1
2,Kmeans,0.372948,1
2,Kmeans,0.656229,1
2,Kmeans,0.305959,0
2,Kmeans,0.668643,1
2,Kmeans,0.493975,1
2,Kmeans,0.505618,1
2,Kmeans,0.525945,1
2,Kmeans,0.672668,1
2,Kmeans,0.659536,1
2,Kmeans,0.269736,0
2,Kmeans,0.681141,1
2,Kmeans,0.635756,1
2,Kmeans,0.573528,1
2,Kmeans,0.621599,1
2,Kmeans,0.498621,1
2,Kmeans,0.633132,1
2,Kmeans,0.313257,0
2,Kmeans,0.649975,1
2,Kmeans,0.392373,1
2,Kmeans,0.266401,1
2,Kmeans,0.644151,1
2,Kmeans,0.647125,1
2,Kmeans,0.601272,1
2,Kmeans,0.374749,0
2,Kmeans,0.519332,1
2,Kmeans,0.515343,1
2,Kmeans,0.012418,0
2,Kmeans,0.667806,1
2,Kmeans,0.266841,0
2,Kmeans,0.567691,1
2,Kmeans,0.565707,1
2,Kmeans,0.292984,0
2,Kmeans,0.489553,0
2,Kmeans,0.425409,0
2,Kmeans,0.549001,1
2,Kmeans,0.391469,0
2,Kmeans,0.328994,0
2,Kmeans,0.609264,1
2,Kmeans,0.153464,1
2,Kmeans,0.228995,0
2,Kmeans,0.64021,1
2,Kmeans,0.565785,1
2,Kmeans,0.638302,1
2,Kmeans,0.488441,0
2,Kmeans,0.217121,1
2,Kmeans,0.535442,1
2,Kmeans,0.052217,0
2,Kmeans,0.384405,1
2,Kmeans,0.525823,1
2,Kmeans,0.66406,1
2,Kmeans,0.409648,1
2,Kmeans,0.615382,1
2,Kmeans,0.553829,1
2,Kmeans,-0.132152,0
2,Kmeans,0.541097,1
2,Kmeans,0.675425,1
2,Kmeans,0.661351,1
2,Kmeans,0.050733,0
2,Kmeans,0.635959,1
2,Kmeans,0.656748,1
2,Kmeans,0.141544,0
2,Kmeans,0.535874,1
2,Kmeans,0.532728,1
2,Kmeans,0.487683,0
2,Kmeans,0.572538,1
2,Kmeans,0.508423,1
2,Kmeans,0.656618,1
2,Kmeans,0.635504,1
2,Kmeans,0.393502,0
2,Kmeans,0.650692,1
2,Kmeans,0.652943,1
2,Kmeans,0.503688,1
2,Kmeans,0.362134,0
2,Kmeans,0.551987,1
2,Kmeans,0.456511,1
2,Kmeans,0.366521,1
2,Kmeans,0.482151,0
2,Kmeans,0.644254,1
2,Kmeans,0.668262,1
2,Kmeans,0.498605,0
2,Kmeans,0.426366,1
2,Kmeans,0.671411,1
2,Kmeans,0.27235,0
2,Kmeans,0.328686,1
2,Kmeans,0.615545,1
2,Kmeans,0.46933,0
2,Kmeans,0.571579,1
2,Kmeans,0.336686,0
2,Kmeans,0.281708,0
2,Kmeans,0.114577,0
2,Kmeans,0.279389,0
2,Kmeans,0.655031,1
2,Kmeans,0.524951,1
2,Kmeans,0.611309,1
2,Kmeans,0.554498,1
2,Kmeans,0.381604,0
2,Kmeans,0.550999,1
2,Kmeans,0.598922,1
2,Kmeans,0.402445,1
2,Kmeans,0.565809,1
2,Kmeans,0.583274,1
2,Kmeans,0.488826,0
2,Kmeans,0.40929,0
2,Kmeans,0.55093,1
2,Kmeans,0.365134,0
2,Kmeans,0.564321,1
2,Kmeans,0.566699,1
2,Kmeans,0.262528,0
2,Kmeans,0.555527,1
2,Kmeans,0.664495,1
2,Kmeans,0.283272,0
2,Kmeans,0.600865,1
2,Kmeans,0.607892,1
2,Kmeans,0.235709,1
2,Kmeans,0.558957,1
2,Kmeans,0.092381,0
2,Kmeans,0.306321,0
2,Kmeans,0.57964,1
2,Kmeans,0.626786,1
2,Kmeans,0.507709,1
2,Kmeans,0.157472,0
2,Kmeans,0.350024,1
2,Kmeans,0.235008,0
2,Kmeans,0.45551,0
2,Kmeans,0.473175,0
2,Kmeans,0.462874,1
2,Kmeans,0.67954,1
2,Kmeans,0.475846,0
2,Kmeans,0.562236,1
2,Kmeans,0.17274,0
2,Kmeans,0.125089,1
2,Kmeans,0.400689,1
2,Kmeans,0.317613,0
2,Kmeans,0.664104,1
2,Kmeans,0.670567,1
2,Kmeans,-0.080241,0
2,Kmeans,0.02244,0
2,Kmeans,0.383747,1
2,Kmeans,0.648169,1
2,Kmeans,-0.152388,0
2,Kmeans,0.427706,1
2,Kmeans,0.188025,0
2,Kmeans,0.310789,0
2,Kmeans,0.495177,1
2,Kmeans,0.26951,0
2,Kmeans,0.517475,1
2,Kmeans,0.276251,0
2,Kmeans,0.612888,1
2,Kmeans,0.582493,1
2,Kmeans,0.246507,0
2,Kmeans,0.501074,1
2,Kmeans,0.591414,1
2,Kmeans,0.38448,0
2,Kmeans,0.619878,1
2,Kmeans,0.519778,1
2,Kmeans,0.404846,1
2,Kmeans,0.009995,0
2,Kmeans,0.607044,1
2,Kmeans,0.525653,1
2,Kmeans,0.666152,1
2,Kmeans,0.679144,1
2,Kmeans,0.518805,1
2,Kmeans,0.36764,0
2,Kmeans,0.608659,1
2,Kmeans,0.357166,0
2,Kmeans,0.537946,1
2,Kmeans,0.670672,1
2,Kmeans,0.457837,0
2,Kmeans,0.560426,1
2,Kmeans,0.294644,0
2,Kmeans,0.449328,0
2,Kmeans,0.021555,0
2,Kmeans,-0.01156,0
2,Kmeans,0.4863,0
2,Kmeans,0.322402,0
2,Kmeans,0.461321,1
2,Kmeans,0.416393,1
2,Kmeans,0.211839,0
2,Kmeans,0.19708,0
2,Kmeans,0.635878,1
2,Kmeans,0.386736,0
2,Kmeans,0.644187,1
2,Kmeans,0.383276,1
2,Kmeans,0.348516,0
2,Kmeans,0.232712,0
2,Kmeans,0.645507,1
2,Kmeans,0.419135,0
2,Kmeans,0.664235,1
2,Kmeans,0.221902,1
2,Kmeans,0.596342,1
2,Kmeans,0.529346,1
2,Kmeans,0.475578,0
2,Kmeans,0.322183,1
2,Kmeans,0.280424,0
2,Kmeans,0.149316,0
2,Kmeans,0.565354,1
2,Kmeans,0.075234,0
2,Kmeans,0.67325,1
2,Kmeans,0.66513,1
2,Kmeans,0.402011,0
2,Kmeans,0.377801,0
2,Kmeans,0.499358,1
2,Kmeans,0.402424,1
2,Kmeans,0.375931,1
2,Kmeans,0.652095,1
2,Kmeans,0.21208,0
2,Kmeans,0.617738,1
2,Kmeans,0.492508,0
2,Kmeans,0.337378,0
2,Kmeans,0.56221,1
2,Kmeans,0.258454,0
2,Kmeans,0.674394,1
2,Kmeans,0.539988,1
2,Kmeans,0.470315,0
2,Kmeans,0.146337,0
2,Kmeans,0.199154,0
2,Kmeans,0.673883,1
2,Kmeans,0.290595,0
2,Kmeans,0.548536,1
2,Kmeans,0.166947,1
2,Kmeans,0.516363,1
2,Kmeans,0.576427,1
2,Kmeans,0.386791,0
2,Kmeans,0.602961,1
2,Kmeans,0.283057,1
2,Kmeans,0.296748,0
2,Kmeans,0.663402,1
2,Kmeans,0.537484,1
2,Kmeans,0.582932,1
2,Kmeans,0.657932,1
2,Kmeans,0.451135,0
2,Kmeans,0.602394,1
2,Kmeans,0.247802,0
2,Kmeans,0.610324,1
2,Kmeans,0.60585,1
2,Kmeans,0.344215,1
2,Kmeans,0.393839,1
2,Kmeans,0.321638,1
2,Kmeans,0.314195,0
2,Kmeans,0.643867,1
2,Kmeans,0.667827,1
2,Kmeans,0.265068,0
2,Kmeans,0.592611,1
2,Kmeans,0.568967,1
2,Kmeans,0.497038,1
2,Kmeans,0.531612,1
2,Kmeans,0.651555,1
2,Kmeans,0.435006,0
2,Kmeans,0.231889,0
2,Kmeans,0.585433,1
2,Kmeans,0.389983,0
2,Kmeans,0.219417,0
2,Kmeans,0.474415,0
2,Kmeans,0.518862,1
2,Kmeans,0.565934,1
2,Kmeans,0.361046,0
2,Kmeans,0.593568,1
2,Kmeans,0.617579,1
2,Kmeans,0.463938,1
2,Kmeans,0.587467,1
2,Kmeans,0.024992,0
2,Kmeans,0.579617,1
2,Kmeans,0.226129,1
2,Kmeans,0.386871,0
2,Kmeans,0.629097,1
2,Kmeans,0.253625,0
2,Kmeans,0.500236,0
2,Kmeans,0.392346,1
2,Kmeans,0.284084,1
2,Kmeans,0.441312,0
2,Kmeans,0.302492,1
2,Kmeans,0.241295,0
2,Kmeans,0.447183,0
2,Kmeans,0.492401,1
2,Kmeans,0.468436,0
2,Kmeans,0.356812,0
2,Kmeans,0.394624,0
2,Kmeans,0.554716,1
2,Kmeans,0.203742,0
2,Kmeans,0.44736,1
2,Kmeans,0.574571,1
2,Kmeans,0.6677,1
2,Kmeans,0.369246,0
2,Kmeans,0.448952,1
2,Kmeans,0.647261,1
2,Kmeans,0.552784,1
2,Kmeans,0.401438,1
2,Kmeans,0.681147,1
2,Kmeans,0.520438,1
2,Kmeans,0.679986,1
2,Kmeans,0.551561,1
2,Kmeans,0.283401,1
2,Kmeans,0.315249,0
2,Kmeans,0.655339,1
2,Kmeans,0.456298,0
2,Kmeans,0.39541,0
2,Kmeans,0.623244,1
2,Kmeans,0.56376,1
2,Kmeans,0.084673,1
2,Kmeans,0.108515,0
2,Kmeans,0.222654,0
2,Kmeans,0.101268,0
2,Kmeans,0.66481,1
2,Kmeans,0.349706,1
2,Kmeans,0.595046,1
2,Kmeans,0.42516,0
2,Kmeans,0.43166,1
2,Kmeans,0.571537,1
2,Kmeans,0.271475,1
2,Kmeans,0.616964,1
2,Kmeans,0.382544,0
2,Kmeans,0.644026,1
2,Kmeans,0.410767,1
2,Kmeans,0.615506,1
2,Kmeans,0.428334,1
2,Kmeans,0.654641,1
2,Kmeans,0.524182,1
2,Kmeans,0.608127,1
2,Kmeans,0.063153,0
2,Kmeans,0.290096,0
2,Kmeans,0.540014,1
2,Kmeans,0.620564,1
2,Kmeans,0.219179,0
2,Kmeans,0.609781,1
2,Kmeans,0.633905,1
2,Kmeans,0.544034,1
2,Kmeans,0.431632,0
2,Kmeans,0.12217,0
2,Kmeans,0.541446,1
2,Kmeans,0.383816,0
2,Kmeans,0.560671,1
2,Kmeans,0.510515,1
2,Kmeans,0.13145,0
2,Kmeans,0.659949,1
2,Kmeans,0.448714,1
2,Kmeans,0.451032,1
2,Kmeans,0.485628,1
2,Kmeans,0.635685,1
2,Kmeans,0.2268,0
2,Kmeans,0.468792,1
2,Kmeans,0.295161,0
2,Kmeans,0.087384,1
2,Kmeans,0.224515,1
2,Kmeans,0.639697,1
2,Kmeans,0.558636,1
2,Kmeans,0.30528,0
2,Kmeans,0.369112,0
2,Kmeans,0.49493,0
2,Kmeans,0.61391,1
2,Kmeans,0.655837,1
2,Kmeans,-0.026904,0
2,Kmeans,0.612948,1
2,Kmeans,0.372089,0
2,Kmeans,0.63023,1
2,Kmeans,0.422909,0
2,Kmeans,0.503681,1
2,Kmeans,0.289181,0
2,Kmeans,0.191876,0
