k,type,score,label
2,Kmeans,-0.033609,1
2,Kmeans,-0.176652,1
2,Kmeans,0.009764,1
2,Kmeans,0.270864,0
2,Kmeans,0.190836,0
2,Kmeans,0.331803,0
2,Kmeans,-0.06161,1
2,Kmeans,0.026029,1
2,Kmeans,0.377453,0
2,Kmeans,0.271596,0
2,Kmeans,0.342117,0
2,Kmeans,0.002839,1
2,Kmeans,0.345186,0
2,Kmeans,0.16886,0
2,Kmeans,0.354231,0
2,Kmeans,0.122909,0
2,Kmeans,-0.106497,1
2,Kmeans,0.302418,0
2,Kmeans,-0.108275,1
2,Kmeans,0.253863,0
2,Kmeans,-0.024251,1
2,Kmeans,-0.08426,1
2,Kmeans,0.262014,0
2,Kmeans,0.193788,0
2,Kmeans,0.323305,0
2,Kmeans,0.35362,0
2,Kmeans,0.2805,0
2,Kmeans,0.207409,0
2,Kmeans,0.10876,0
2,Kmeans,0.363237,0
2,Kmeans,0.280174,0
2,Kmeans,0.247517,0
2,Kmeans,-0.006682,1
2,Kmeans,0.376212,0
2,Kmeans,-0.080704,1
2,Kmeans,0.354215,0
2,Kmeans,0.197738,0
2,Kmeans,-0.021479,1
2,Kmeans,0.018752,1
2,Kmeans,-0.024079,1
2,Kmeans,0.31131,0
2,Kmeans,0.34944,0
2,Kmeans,0.341017,0
2,Kmeans,0.336878,0
2,Kmeans,0.347899,0
2,Kmeans,-0.000165,1
2,Kmeans,-0.007852,1
2,Kmeans,0.370386,0
2,Kmeans,-0.019318,1
2,Kmeans,0.311495,0
2,Kmeans,0.306635,0
2,Kmeans,0.300393,0
2,Kmeans,0.008014,1
2,Kmeans,-0.087332,1
2,Kmeans,0.124943,0
2,Kmeans,0.238498,0
2,Kmeans,0.304315,0
2,Kmeans,0.391173,0
2,Kmeans,0.226048,0
2,Kmeans,-0.090399,1
2,Kmeans,-0.088043,1
2,Kmeans,-0.011575,1
2,Kmeans,0.223657,0
2,Kmeans,-0.060734,1
2,Kmeans,0.320369,0
2,Kmeans,-0.024662,1
2,Kmeans,-0.016386,1
2,Kmeans,0.353159,0
2,Kmeans,-0.144627,1
2,Kmeans,0.400426,0
2,Kmeans,-0.031338,1
2,Kmeans,-0.074653,1
2,Kmeans,0.357488,0
2,Kmeans,0.223227,0
2,Kmeans,0.295626,0
2,Kmeans,-0.019489,1
2,Kmeans,0.369116,0
2,Kmeans,0.183417,0
2,Kmeans,0.377247,0
2,Kmeans,-0.091815,1
2,Kmeans,-0.08384,1
2,Kmeans,0.207032,0
2,Kmeans,-0.138584,1
2,Kmeans,0.323328,0
2,Kmeans,-0.014588,1
2,Kmeans,0.337174,0
2,Kmeans,0.347437,0
2,Kmeans,-0.097135,1
2,Kmeans,0.307681,0
2,Kmeans,0.210335,0
2,Kmeans,-0.02827,1
2,Kmeans,0.262993,0
2,Kmeans,0.269958,0
2,Kmeans,0.018213,1
2,Kmeans,-0.102055,1
2,Kmeans,-0.073482,1
2,Kmeans,0.222171,0
2,Kmeans,-0.092487,1
2,Kmeans,0.178066,0
2,Kmeans,0.392847,0
2,Kmeans,0.282562,0
2,Kmeans,0.218141,0
2,Kmeans,0.292323,0
2,Kmeans,0.345065,0
2,Kmeans,0.005245,1
2,Kmeans,-0.034324,1
2,Kmeans,0.315826,0
2,Kmeans,0.38615,0
2,Kmeans,0.317297,0
2,Kmeans,-0.008093,1
2,Kmeans,-0.027055,1
2,Kmeans,-0.083185,1
2,Kmeans,0.197188,0
2,Kmeans,0.331597,0
2,Kmeans,0.159728,0
2,Kmeans,0.243146,0
2,Kmeans,0.379507,0
2,Kmeans,0.354471,0
2,Kmeans,0.015834,1
2,Kmeans,0.19793,0
2,Kmeans,0.294593,0
2,Kmeans,0.314076,0
2,Kmeans,-0.102223,1
2,Kmeans,0.301996,0
2,Kmeans,0.276766,0
2,Kmeans,0.336322,0
2,Kmeans,0.38828,0
2,Kmeans,0.307037,0
2,Kmeans,0.353987,0
2,Kmeans,0.328527,0
2,Kmeans,0.342839,0
2,Kmeans,0.000857,1
2,Kmeans,-0.047675,1
2,Kmeans,0.188628,0
2,Kmeans,0.297594,0
2,Kmeans,-0.019029,1
2,Kmeans,0.350394,0
2,Kmeans,0.36226,0
2,Kmeans,0.305068,0
2,Kmeans,0.206008,0
2,Kmeans,0.165546,0
2,Kmeans,0.278825,0
2,Kmeans,0.244212,0
2,Kmeans,-0.015617,1
2,Kmeans,0.373189,0
2,Kmeans,0.278551,0
2,Kmeans,-0.045567,1
2,Kmeans,-0.051213,1
2,Kmeans,0.373218,0
2,Kmeans,0.290312,0
2,Kmeans,-0.090601,1
2,Kmeans,0.289174,0
2,Kmeans,0.306637,0
2,Kmeans,0.221129,0
2,Kmeans,0.381605,0
2,Kmeans,-0.014246,1
2,Kmeans,-0.017273,1
2,Kmeans,-0.053586,1
2,Kmeans,-0.053443,1
2,Kmeans,0.258042,0
2,Kmeans,0.220756,0
2,Kmeans,0.210732,0
2,Kmeans,0.336358,0
2,Kmeans,0.386585,0
2,Kmeans,0.191861,0
2,Kmeans,-0.010332,1
2,Kmeans,-0.019052,1
2,Kmeans,0.371669,0
2,Kmeans,0.282731,0
2,Kmeans,0.288499,0
2,Kmeans,-0.00318,1
2,Kmeans,0.25394,0
2,Kmeans,0.332807,0
2,Kmeans,0.385728,0
2,Kmeans,-0.049249,1
2,Kmeans,0.297256,0
2,Kmeans,0.301893,0
2,Kmeans,0.303302,0
2,Kmeans,0.372695,0
2,Kmeans,-0.117841,1
2,Kmeans,0.322136,0
2,Kmeans,0.33384,0
2,Kmeans,0.278326,0
2,Kmeans,0.355048,0
2,Kmeans,-0.108037,1
2,Kmeans,0.307156,0
2,Kmeans,0.360551,0
2,Kmeans,0.320678,0
2,Kmeans,0.33307,0
2,Kmeans,-0.007758,1
2,Kmeans,0.199041,0
2,Kmeans,0.241168,0
2,Kmeans,0.288459,0
2,Kmeans,0.325473,0
2,Kmeans,-0.1442,1
2,Kmeans,0.329038,0
2,Kmeans,0.100678,0
2,Kmeans,0.294705,0
2,Kmeans,0.001807,1
2,Kmeans,0.333035,0
2,Kmeans,0.156838,0
2,Kmeans,0.277334,0
2,Kmeans,0.281651,0
2,Kmeans,-0.09573,1
2,Kmeans,-0.124675,1
2,Kmeans,0.126788,0
2,Kmeans,-0.081553,1
2,Kmeans,0.29621,0
2,Kmeans,0.396995,0
2,Kmeans,0.32084,0
2,Kmeans,0.359831,0
2,Kmeans,0.298196,0
2,Kmeans,0.121119,0
2,Kmeans,0.372545,0
2,Kmeans,0.210702,0
2,Kmeans,-0.097182,1
2,Kmeans,0.009026,1
2,Kmeans,0.331254,0
2,Kmeans,0.354066,0
2,Kmeans,0.005292,1
2,Kmeans,-0.018619,1
2,Kmeans,0.340569,0
2,Kmeans,-0.122068,1
2,Kmeans,0.324042,0
2,Kmeans,-0.026204,1
2,Kmeans,-0.107509,1
2,Kmeans,-0.100299,1
2,Kmeans,0.025164,1
2,Kmeans,0.397904,0
2,Kmeans,0.30279,0
2,Kmeans,0.372994,0
2,Kmeans,0.209674,0
2,Kmeans,-0.108231,1
2,Kmeans,0.121659,0
2,Kmeans,0.029954,1
2,Kmeans,0.294612,0
2,Kmeans,0.319045,0
2,Kmeans,0.187087,0
2,Kmeans,0.038412,1
2,Kmeans,0.22495,0
2,Kmeans,0.247911,0
2,Kmeans,-0.138244,1
2,Kmeans,0.245334,0
2,Kmeans,0.016579,1
2,Kmeans,0.331326,0
2,Kmeans,0.245291,0
2,Kmeans,-0.072397,1
2,Kmeans,0.239751,0
2,Kmeans,0.292073,0
2,Kmeans,0.182138,0
2,Kmeans,0.267284,0
2,Kmeans,0.266132,0
2,Kmeans,-0.084302,1
2,Kmeans,0.389647,0
2,Kmeans,-0.058282,1
2,Kmeans,0.289491,0
2,Kmeans,0.289002,0
2,Kmeans,-0.020352,1
2,Kmeans,0.270289,0
2,Kmeans,-0.041021,1
2,Kmeans,-0.089612,1
2,Kmeans,-0.014715,1
2,Kmeans,0.243507,0
2,Kmeans,-0.057747,1
2,Kmeans,0.315547,0
2,Kmeans,-0.057064,1
2,Kmeans,-0.092982,1
2,Kmeans,0.281455,0
2,Kmeans,0.315846,0
2,Kmeans,-0.053794,1
2,Kmeans,-0.033003,1
2,Kmeans,-0.015089,1
2,Kmeans,0.307327,0
2,Kmeans,0.253588,0
2,Kmeans,0.164325,0
2,Kmeans,0.277893,0
2,Kmeans,-0.071887,1
2,Kmeans,-0.016965,1
2,Kmeans,0.122603,0
2,Kmeans,0.226957,0
2,Kmeans,0.187183,0
2,Kmeans,0.298263,0
2,Kmeans,0.339836,0
2,Kmeans,-0.104764,1
2,Kmeans,-0.063674,1
2,Kmeans,0.309709,0
2,Kmeans,0.284984,0
2,Kmeans,0.335141,0
2,Kmeans,-0.008637,1
2,Kmeans,0.088404,0
2,Kmeans,-0.105037,1
2,Kmeans,0.378645,0
2,Kmeans,-0.076946,1
2,Kmeans,0.276085,0
2,Kmeans,0.320068,0
2,Kmeans,-0.040863,1
2,Kmeans,0.348378,0
2,Kmeans,-0.041926,1
2,Kmeans,0.000863,1
2,Kmeans,0.306502,0
2,Kmeans,-0.120603,1
2,Kmeans,0.322302,0
2,Kmeans,0.225621,0
2,Kmeans,-0.09912,1
2,Kmeans,0.242234,0
2,Kmeans,0.038108,0
2,Kmeans,0.27282,0
2,Kmeans,-0.002588,1
2,Kmeans,0.311555,0
2,Kmeans,0.006589,1
2,Kmeans,0.288569,0
2,Kmeans,0.286893,0
2,Kmeans,0.299522,0
2,Kmeans,-0.006419,1
2,Kmeans,0.269814,0
2,Kmeans,0.342746,0
2,Kmeans,0.214023,0
2,Kmeans,-0.017537,1
2,Kmeans,0.13274,0
2,Kmeans,0.224987,0
2,Kmeans,0.36013,0
2,Kmeans,0.286122,0
2,Kmeans,-0.047916,1
2,Kmeans,0.304787,0
2,Kmeans,-0.183753,1
2,Kmeans,-0.070638,1
2,Kmeans,-0.043548,1
2,Kmeans,0.319835,0
2,Kmeans,-0.026366,1
2,Kmeans,0.192569,0
2,Kmeans,0.133198,0
2,Kmeans,0.310749,0
2,Kmeans,0.371626,0
2,Kmeans,-0.11748,1
2,Kmeans,0.24765,0
2,Kmeans,0.255031,0
2,Kmeans,-0.130373,1
2,Kmeans,-0.031451,1
2,Kmeans,0.246286,0
2,Kmeans,-0.084748,1
2,Kmeans,-0.02094,1
2,Kmeans,-0.053614,1
2,Kmeans,0.034237,1
2,Kmeans,-0.116624,1
2,Kmeans,0.13035,0
2,Kmeans,0.265492,0
2,Kmeans,-0.005851,1
2,Kmeans,-0.002756,1
2,Kmeans,0.326067,0
2,Kmeans,0.355729,0
2,Kmeans,0.275984,0
2,Kmeans,0.325759,0
2,Kmeans,0.381753,0
2,Kmeans,-0.019776,1
2,Kmeans,0.276303,0
2,Kmeans,0.183481,0
2,Kmeans,0.376557,0
2,Kmeans,0.300097,0
2,Kmeans,0.004101,1
2,Kmeans,-0.112713,1
2,Kmeans,-0.023595,1
2,Kmeans,0.322274,0
2,Kmeans,0.326619,0
2,Kmeans,-0.057291,1
2,Kmeans,0.33278,0
2,Kmeans,0.341369,0
2,Kmeans,0.013466,1
2,Kmeans,0.337926,0
2,Kmeans,0.317336,0
2,Kmeans,0.265083,0
2,Kmeans,0.249008,0
2,Kmeans,-0.192933,1
2,Kmeans,0.30229,0
2,Kmeans,-0.070974,1
2,Kmeans,0.23941,0
2,Kmeans,0.29418,0
2,Kmeans,-0.156549,1
2,Kmeans,0.311126,0
2,Kmeans,0.016533,1
2,Kmeans,0.126695,0
2,Kmeans,-0.117455,1
2,Kmeans,0.328787,0
2,Kmeans,0.295452,0
2,Kmeans,0.29938,0
2,Kmeans,-0.09431,1
2,Kmeans,-0.09298,1
2,Kmeans,-0.047873,1
2,Kmeans,0.331065,0
2,Kmeans,-0.095523,1
2,Kmeans,-0.048995,1
2,Kmeans,-0.055614,1
2,Kmeans,0.35174,0
2,Kmeans,-0.023052,1
2,Kmeans,0.314528,0
2,Kmeans,-0.017858,1
2,Kmeans,0.01019,1
2,Kmeans,0.012956,1
2,Kmeans,0.338819,0
2,Kmeans,-0.140958,1
2,Kmeans,0.007168,1
2,Kmeans,0.272513,0
2,Kmeans,-0.036931,1
2,Kmeans,0.392602,0
2,Kmeans,0.329025,0
2,Kmeans,0.293235,0
2,Kmeans,-0.036356,1
2,Kmeans,0.326715,0
2,Kmeans,0.381714,0
2,Kmeans,-0.032381,1
2,Kmeans,0.28987,0
2,Kmeans,-0.174052,1
2,Kmeans,-0.070727,1
2,Kmeans,-0.030417,1
2,Kmeans,-0.013509,1
2,Kmeans,-0.066899,1
2,Kmeans,0.311451,0
2,Kmeans,0.23913,0
2,Kmeans,0.257931,0
2,Kmeans,0.047908,1
2,Kmeans,0.179021,0
2,Kmeans,0.342275,0
2,Kmeans,0.117392,0
2,Kmeans,0.321233,0
2,Kmeans,0.307409,0
2,Kmeans,0.37929,0
2,Kmeans,0.092027,0
2,Kmeans,0.226582,0
2,Kmeans,0.231058,0
2,Kmeans,0.305238,0
2,Kmeans,0.27142,0
2,Kmeans,0.320585,0
2,Kmeans,0.250882,0
2,Kmeans,-0.163568,1
2,Kmeans,0.228742,0
2,Kmeans,-0.035458,1
2,Kmeans,0.18964,0
2,Kmeans,0.31418,0
2,Kmeans,0.318099,0
2,Kmeans,0.311831,0
2,Kmeans,0.227991,0
2,Kmeans,-0.000202,1
2,Kmeans,0.316975,0
2,Kmeans,0.055957,0
2,Kmeans,0.360284,0
2,Kmeans,0.298991,0
2,Kmeans,0.30057,0
2,Kmeans,0.325658,0
2,Kmeans,-0.033181,1
2,Kmeans,-0.038893,1
2,Kmeans,0.271165,0
2,Kmeans,0.326273,0
2,Kmeans,-0.015921,1
2,Kmeans,0.029186,1
2,Kmeans,0.382748,0
2,Kmeans,0.343979,0
2,Kmeans,0.042942,1
2,Kmeans,-0.003361,1
2,Kmeans,0.268337,0
2,Kmeans,0.211944,0
2,Kmeans,0.286661,0
2,Kmeans,0.351869,0
2,Kmeans,-0.021521,1
2,Kmeans,0.225144,0
2,Kmeans,-0.087623,1
2,Kmeans,0.234615,0
2,Kmeans,0.319858,0
2,Kmeans,0.004854,1
2,Kmeans,0.348849,0
2,Kmeans,0.014432,1
2,Kmeans,0.374392,0
2,Kmeans,-0.001035,1
2,Kmeans,-0.142753,1
2,Kmeans,0.254835,0
2,Kmeans,0.325807,0
2,Kmeans,-0.102976,1
2,Kmeans,0.316456,0
2,Kmeans,0.26079,0
2,Kmeans,0.354521,0
2,Kmeans,0.374026,0
2,Kmeans,0.002855,1
2,Kmeans,0.234971,0
2,Kmeans,0.406517,0
2,Kmeans,-0.020294,1
2,Kmeans,0.01873,1
2,Kmeans,0.258703,0
2,Kmeans,-0.079602,1
2,Kmeans,-0.044527,1
2,Kmeans,0.134392,0
2,Kmeans,0.325762,0
2,Kmeans,-0.057764,1
2,Kmeans,0.295852,0
2,Kmeans,-0.14955,1
2,Kmeans,0.336521,0
2,Kmeans,-0.012253,1
2,Kmeans,0.266944,0
2,Kmeans,-0.034083,1
2,Kmeans,-0.032334,1
2,Kmeans,0.394539,0
2,Kmeans,-0.043937,1
2,Kmeans,0.240838,0
2,Kmeans,0.270238,0
2,Kmeans,0.173406,0
2,Kmeans,-0.032085,1
2,Kmeans,0.02622,1
2,Kmeans,-0.160722,1
2,Kmeans,0.35227,0
2,Kmeans,-0.00818,1
2,Kmeans,-0.029418,1
2,Kmeans,0.307536,0
2,Kmeans,0.268926,0
2,Kmeans,0.194445,0
2,Kmeans,0.164071,0
2,Kmeans,0.320299,0
2,Kmeans,0.340871,0
2,Kmeans,-0.048966,1
2,Kmeans,0.299972,0
2,Kmeans,-0.093063,1
2,Kmeans,0.175012,0
2,Kmeans,-0.065355,1
2,Kmeans,0.229323,0
2,Kmeans,0.00845,1
2,Kmeans,0.365634,0
2,Kmeans,-0.037965,1
2,Kmeans,-0.070276,1
2,Kmeans,0.004748,1
2,Kmeans,-0.00797,1
2,Kmeans,0.285684,0
2,Kmeans,0.289383,0
2,Kmeans,-0.075423,1
2,Kmeans,-0.050661,1
2,Kmeans,0.313,0
2,Kmeans,0.034308,0
2,Kmeans,0.223585,0
2,Kmeans,0.377153,0
2,Kmeans,0.014641,1
2,Kmeans,-0.073132,1
2,Kmeans,-0.157514,1
2,Kmeans,0.332021,0
2,Kmeans,-0.032656,1
2,Kmeans,-0.004793,1
2,Kmeans,0.334265,0
2,Kmeans,0.025806,1
2,Kmeans,0.215246,0
2,Kmeans,0.231684,0
2,Kmeans,0.280275,0
2,Kmeans,-0.105103,1
2,Kmeans,0.223454,0
2,Kmeans,-0.034226,1
2,Kmeans,0.315997,0
2,Kmeans,0.257079,0
2,Kmeans,0.318981,0
2,Kmeans,-0.032537,1
2,Kmeans,0.346428,0
2,Kmeans,0.274747,0
2,Kmeans,0.266192,0
2,Kmeans,-0.052662,1
2,Kmeans,0.387012,0
2,Kmeans,0.013383,1
2,Kmeans,-0.026567,1
2,Kmeans,0.290276,0
2,Kmeans,0.302319,0
2,Kmeans,0.362813,0
2,Kmeans,0.331433,0
2,Kmeans,0.105294,0
2,Kmeans,-0.031186,1
2,Kmeans,-0.043452,1
2,Kmeans,0.235692,0
2,Kmeans,0.369399,0
2,Kmeans,0.323446,0
2,Kmeans,0.258659,0
2,Kmeans,0.370336,0
2,Kmeans,0.362181,0
2,Kmeans,0.167377,0
2,Kmeans,-0.111912,1
2,Kmeans,0.020261,1
2,Kmeans,0.343182,0
2,Kmeans,0.336817,0
2,Kmeans,0.292954,0
2,Kmeans,-0.067912,1
2,Kmeans,-0.030902,1
2,Kmeans,0.365802,0
2,Kmeans,-0.05381,1
2,Kmeans,0.389953,0
2,Kmeans,0.197925,0
2,Kmeans,0.316556,0
2,Kmeans,0.302174,0
2,Kmeans,0.380031,0
2,Kmeans,-0.025795,1
2,Kmeans,0.033525,1
2,Kmeans,-0.03565,1
2,Kmeans,0.19623,0
2,Kmeans,0.326589,0
2,Kmeans,-0.121909,1
2,Kmeans,0.218688,0
2,Kmeans,0.371193,0
2,Kmeans,0.3349,0
2,Kmeans,0.255975,0
2,Kmeans,-0.007373,1
2,Kmeans,0.294307,0
2,Kmeans,0.303534,0
2,Kmeans,-0.076677,1
2,Kmeans,-0.021151,1
2,Kmeans,-0.127334,1
2,Kmeans,0.277701,0
2,Kmeans,0.37645,0
2,Kmeans,0.282808,0
2,Kmeans,0.255165,0
2,Kmeans,-0.008556,1
2,Kmeans,0.146483,0
2,Kmeans,0.282344,0
2,Kmeans,0.271233,0
2,Kmeans,0.323189,0
2,Kmeans,-0.119139,1
2,Kmeans,0.31061,0
2,Kmeans,0.291801,0
2,Kmeans,0.250257,0
2,Kmeans,-0.176174,1
2,Kmeans,0.002145,1
2,Kmeans,0.263265,0
2,Kmeans,0.250593,0
2,Kmeans,0.105206,0
2,Kmeans,0.336084,0
2,Kmeans,0.2413,0
2,Kmeans,0.310489,0
2,Kmeans,0.350155,0
2,Kmeans,0.391784,0
2,Kmeans,-0.085755,1
2,Kmeans,0.293482,0
2,Kmeans,0.222099,0
2,Kmeans,0.357336,0
2,Kmeans,0.306798,0
2,Kmeans,0.357195,0
2,Kmeans,-0.152429,1
2,Kmeans,-0.002444,1
2,Kmeans,0.29324,0
2,Kmeans,-0.031506,1
2,Kmeans,-0.096418,1
2,Kmeans,-0.02998,1
2,Kmeans,0.279337,0
2,Kmeans,0.361599,0
2,Kmeans,0.018527,1
2,Kmeans,-0.057622,1
2,Kmeans,-0.026128,1
2,Kmeans,-0.119263,1
2,Kmeans,-0.025005,1
2,Kmeans,0.147379,0
2,Kmeans,0.277392,0
2,Kmeans,-0.061737,1
2,Kmeans,0.141314,0
2,Kmeans,0.360898,0
2,Kmeans,0.131228,0
2,Kmeans,0.100738,0
2,Kmeans,0.315002,0
2,Kmeans,0.219121,0
2,Kmeans,0.315244,0
2,Kmeans,0.339432,0
2,Kmeans,0.024443,1
2,Kmeans,0.198245,0
2,Kmeans,0.307349,0
2,Kmeans,-0.045597,1
2,Kmeans,-0.005531,1
2,Kmeans,0.386543,0
2,Kmeans,0.313529,0
2,Kmeans,0.014918,1
2,Kmeans,-0.045039,1
2,Kmeans,0.301017,0
2,Kmeans,0.355321,0
2,Kmeans,-0.087952,1
2,Kmeans,-0.065434,1
2,Kmeans,-0.064419,1
2,Kmeans,0.247248,0
2,Kmeans,0.221074,0
2,Kmeans,0.005047,1
2,Kmeans,0.292051,0
2,Kmeans,0.308458,0
2,Kmeans,0.378006,0
2,Kmeans,0.011058,1
2,Kmeans,-0.159815,1
2,Kmeans,0.02333,1
2,Kmeans,-0.077907,1
2,Kmeans,-0.063833,1
2,Kmeans,0.291,0
2,Kmeans,-0.070154,1
2,Kmeans,0.157637,0
2,Kmeans,0.327979,0
2,Kmeans,-0.126021,1
2,Kmeans,0.054037,0
2,Kmeans,0.274981,0
2,Kmeans,0.243978,0
2,Kmeans,0.365999,0
2,Kmeans,0.138589,0
2,Kmeans,0.329897,0
2,Kmeans,0.311572,0
2,Kmeans,0.353706,0
2,Kmeans,0.295748,0
2,Kmeans,0.008582,1
2,Kmeans,0.032153,1
2,Kmeans,0.349356,0
2,Kmeans,0.37483,0
2,Kmeans,-0.084441,1
2,Kmeans,-0.053456,1
2,Kmeans,-0.096432,1
2,Kmeans,-0.057001,1
2,Kmeans,-0.048785,1
2,Kmeans,-0.066501,1
2,Kmeans,0.36139,0
2,Kmeans,0.305071,0
2,Kmeans,0.031874,1
2,Kmeans,0.320335,0
2,Kmeans,0.275701,0
2,Kmeans,-0.062696,1
2,Kmeans,0.208959,0
2,Kmeans,-0.007851,1
2,Kmeans,0.323122,0
2,Kmeans,0.236579,0
2,Kmeans,-0.096714,1
2,Kmeans,0.246196,0
2,Kmeans,-0.004328,1
2,Kmeans,0.115624,0
2,Kmeans,-0.137949,1
2,Kmeans,0.276183,0
2,Kmeans,-0.034872,1
2,Kmeans,-0.027029,1
2,Kmeans,0.35001,0
2,Kmeans,0.241751,0
2,Kmeans,-0.037537,1
2,Kmeans,0.356575,0
2,Kmeans,-0.040428,1
2,Kmeans,0.337098,0
2,Kmeans,0.363339,0
2,Kmeans,0.341532,0
2,Kmeans,0.004364,1
2,Kmeans,-0.005991,1
2,Kmeans,0.35584,0
2,Kmeans,-0.040786,1
2,Kmeans,-0.019676,1
2,Kmeans,0.265281,0
2,Kmeans,-0.030808,1
2,Kmeans,0.289967,0
2,Kmeans,0.322022,0
2,Kmeans,-0.014189,1
2,Kmeans,-0.024606,1
2,Kmeans,0.261293,0
2,Kmeans,-0.056459,1
2,Kmeans,0.006871,1
2,Kmeans,0.353291,0
2,Kmeans,0.059077,0
2,Kmeans,-0.018878,1
2,Kmeans,0.300008,0
2,Kmeans,0.143939,0
2,Kmeans,0.269797,0
2,Kmeans,0.290832,0
2,Kmeans,-0.129058,1
2,Kmeans,0.305647,0
2,Kmeans,0.299863,0
2,Kmeans,0.115879,0
2,Kmeans,0.125618,0
2,Kmeans,-0.04322,1
2,Kmeans,0.389677,0
2,Kmeans,-0.142487,1
2,Kmeans,0.326124,0
2,Kmeans,0.312943,0
2,Kmeans,0.298168,0
2,Kmeans,0.328,0
2,Kmeans,-0.060602,1
2,Kmeans,-0.108464,1
2,Kmeans,0.334558,0
2,Kmeans,-0.082479,1
2,Kmeans,-0.044395,1
2,Kmeans,0.213691,0
2,Kmeans,0.362614,0
2,Kmeans,0.316996,0
2,Kmeans,0.356075,0
2,Kmeans,-0.154599,1
2,Kmeans,0.260001,0
2,Kmeans,-0.000656,1
2,Kmeans,-0.011309,1
2,Kmeans,-0.068073,1
2,Kmeans,-0.04018,1
2,Kmeans,-0.062052,1
2,Kmeans,0.326806,0
2,Kmeans,-0.001693,1
2,Kmeans,0.010823,1
2,Kmeans,-0.120036,1
2,Kmeans,0.410829,0
2,Kmeans,0.031288,0
2,Kmeans,-0.011176,1
2,Kmeans,0.015471,1
2,Kmeans,-0.089404,1
2,Kmeans,0.300541,0
2,Kmeans,0.145721,0
2,Kmeans,0.202154,0
2,Kmeans,0.296335,0
2,Kmeans,-0.10823,1
2,Kmeans,-0.096423,1
2,Kmeans,-0.063692,1
2,Kmeans,0.37048,0
2,Kmeans,-0.009643,1
2,Kmeans,-0.018636,1
2,Kmeans,0.283582,0
2,Kmeans,-0.046176,1
2,Kmeans,0.287657,0
2,Kmeans,0.283096,0
2,Kmeans,-0.084348,1
2,Kmeans,0.324454,0
2,Kmeans,0.224433,0
2,Kmeans,0.334353,0
2,Kmeans,0.347653,0
2,Kmeans,0.31913,0
2,Kmeans,0.17658,0
2,Kmeans,0.24916,0
2,Kmeans,0.117132,0
2,Kmeans,0.332416,0
2,Kmeans,0.110791,0
2,Kmeans,0.255492,0
2,Kmeans,0.360414,0
2,Kmeans,-0.006327,1
2,Kmeans,0.332807,0
2,Kmeans,0.29511,0
2,Kmeans,0.287241,0
2,Kmeans,-0.073734,1
2,Kmeans,-0.016815,1
2,Kmeans,0.331458,0
2,Kmeans,-0.125112,1
2,Kmeans,0.365215,0
2,Kmeans,-0.064431,1
2,Kmeans,-0.140363,1
2,Kmeans,0.363899,0
2,Kmeans,0.401757,0
2,Kmeans,0.33078,0
2,Kmeans,-0.009726,1
2,Kmeans,0.287353,0
2,Kmeans,-0.051089,1
2,Kmeans,-0.121503,1
2,Kmeans,0.263504,0
2,Kmeans,0.005595,1
2,Kmeans,-0.172008,1
2,Kmeans,0.006048,1
2,Kmeans,0.368555,0
2,Kmeans,0.250382,0
2,Kmeans,0.285389,0
2,Kmeans,0.235567,0
2,Kmeans,-0.095298,1
2,Kmeans,0.372681,0
