k,type,score,label
2,Kmeans,0.245544,1
2,Kmeans,0.524117,1
2,Kmeans,0.245386,0
2,Kmeans,0.21697,0
2,Kmeans,0.142208,0
2,Kmeans,0.355911,0
2,Kmeans,0.25394,1
2,Kmeans,0.452968,0
2,Kmeans,0.339662,1
2,Kmeans,0.505037,1
2,Kmeans,0.160176,0
2,Kmeans,0.008189,0
2,Kmeans,0.390496,1
2,Kmeans,0.564754,1
2,Kmeans,0.347088,0
2,Kmeans,0.487115,1
2,Kmeans,0.107644,0
2,Kmeans,0.086035,0
2,Kmeans,0.431701,1
2,Kmeans,0.444777,1
2,Kmeans,0.533835,1
2,Kmeans,0.280672,1
2,Kmeans,0.138105,0
2,Kmeans,0.412133,1
2,Kmeans,0.41861,0
2,Kmeans,0.172549,0
2,Kmeans,0.340688,1
2,Kmeans,0.248826,1
2,Kmeans,0.098546,1
2,Kmeans,0.418524,0
2,Kmeans,0.248161,0
2,Kmeans,0.451203,1
2,Kmeans,0.418864,1
2,Kmeans,0.507272,1
2,Kmeans,0.325758,0
2,Kmeans,0.031101,1
2,Kmeans,0.233897,0
2,Kmeans,0.431987,0
2,Kmeans,0.323586,1
2,Kmeans,-0.116765,0
2,Kmeans,0.12785,0
2,Kmeans,-0.031046,0
2,Kmeans,0.461676,0
2,Kmeans,0.056937,0
2,Kmeans,0.261619,0
2,Kmeans,0.403357,0
2,Kmeans,0.307787,1
2,Kmeans,0.047265,0
2,Kmeans,0.537545,1
2,Kmeans,0.557389,1
2,Kmeans,0.239528,1
2,Kmeans,0.410481,0
2,Kmeans,0.383318,0
2,Kmeans,0.330278,1
2,Kmeans,0.160363,0
2,Kmeans,0.410583,0
2,Kmeans,0.370703,0
2,Kmeans,0.503291,1
2,Kmeans,0.382096,1
2,Kmeans,0.496747,1
2,Kmeans,0.156368,0
2,Kmeans,0.35624,0
2,Kmeans,0.147235,1
2,Kmeans,0.201475,0
2,Kmeans,0.544293,1
2,Kmeans,0.410168,0
2,Kmeans,0.51157,1
2,Kmeans,-0.132137,0
2,Kmeans,0.551601,1
2,Kmeans,0.452476,1
2,Kmeans,0.331839,0
2,Kmeans,0.197156,1
2,Kmeans,-0.102759,0
2,Kmeans,0.442464,1
2,Kmeans,0.129269,0
2,Kmeans,-0.092615,0
2,Kmeans,0.375033,0
2,Kmeans,0.192677,0
2,Kmeans,0.482436,1
2,Kmeans,0.1734,0
2,Kmeans,0.361233,0
2,Kmeans,0.166332,0
2,Kmeans,0.34794,0
2,Kmeans,0.558475,1
2,Kmeans,0.429113,1
2,Kmeans,0.388609,1
2,Kmeans,0.366366,1
2,Kmeans,-0.065162,0
2,Kmeans,0.445011,1
2,Kmeans,0.079112,0
2,Kmeans,0.425933,1
2,Kmeans,0.193294,1
2,Kmeans,0.140529,1
2,Kmeans,0.527252,1
2,Kmeans,0.414609,0
2,Kmeans,0.396723,0
2,Kmeans,0.416194,1
2,Kmeans,0.492588,1
2,Kmeans,0.52373,1
2,Kmeans,0.454922,1
2,Kmeans,0.55274,1
2,Kmeans,0.197843,1
2,Kmeans,0.162983,0
2,Kmeans,0.133319,1
2,Kmeans,0.40834,0
2,Kmeans,0.240118,1
2,Kmeans,0.48482,1
2,Kmeans,0.294561,1
2,Kmeans,0.542135,1
2,Kmeans,0.40758,1
2,Kmeans,0.423616,1
2,Kmeans,0.456566,0
2,Kmeans,0.525194,1
2,Kmeans,0.539114,1
2,Kmeans,-0.007173,0
2,Kmeans,0.270532,1
2,Kmeans,0.320035,1
2,Kmeans,0.424394,0
2,Kmeans,0.207609,0
2,Kmeans,0.324836,1
2,Kmeans,0.438697,0
2,Kmeans,0.31849,0
2,Kmeans,-0.00052,0
2,Kmeans,0.162917,0
2,Kmeans,0.327191,1
2,Kmeans,0.359338,0
2,Kmeans,0.239008,1
2,Kmeans,0.371769,0
2,Kmeans,0.413072,1
2,Kmeans,0.549474,1
2,Kmeans,0.028257,0
2,Kmeans,0.434401,0
2,Kmeans,0.230919,0
2,Kmeans,0.14534,1
2,Kmeans,0.441469,0
2,Kmeans,0.428879,0
2,Kmeans,0.364699,0
2,Kmeans,0.067003,0
2,Kmeans,0.287825,0
2,Kmeans,0.321831,0
2,Kmeans,0.519232,1
2,Kmeans,0.102708,0
2,Kmeans,0.229924,1
2,Kmeans,0.542195,1
2,Kmeans,0.423647,0
2,Kmeans,0.45471,0
2,Kmeans,0.279597,1
2,Kmeans,0.490307,1
2,Kmeans,-0.091561,0
2,Kmeans,-0.120808,0
2,Kmeans,0.528721,1
2,Kmeans,0.04803,0
2,Kmeans,0.195736,0
2,Kmeans,0.503173,1
2,Kmeans,0.0297,0
2,Kmeans,0.31848,0
2,Kmeans,0.141429,0
2,Kmeans,0.144733,0
2,Kmeans,0.408476,0
2,Kmeans,0.387966,0
2,Kmeans,0.553004,1
2,Kmeans,0.087353,0
2,Kmeans,0.113764,0
2,Kmeans,0.132729,0
2,Kmeans,0.449543,1
2,Kmeans,0.32317,0
2,Kmeans,0.360668,1
2,Kmeans,0.448332,0
2,Kmeans,0.336292,0
2,Kmeans,0.531497,1
2,Kmeans,0.50038,1
2,Kmeans,0.417598,0
2,Kmeans,0.265733,1
2,Kmeans,0.45658,1
2,Kmeans,0.281999,0
2,Kmeans,0.162496,1
2,Kmeans,0.417622,0
2,Kmeans,0.518297,1
2,Kmeans,0.433476,0
2,Kmeans,0.426251,1
2,Kmeans,0.18827,0
2,Kmeans,0.532559,1
2,Kmeans,0.396075,1
2,Kmeans,0.435478,0
2,Kmeans,0.437472,0
2,Kmeans,0.430091,0
2,Kmeans,0.17841,0
2,Kmeans,0.020068,0
2,Kmeans,-0.047069,0
2,Kmeans,0.440026,0
2,Kmeans,0.274464,0
2,Kmeans,0.429928,0
2,Kmeans,-0.02092,0
2,Kmeans,0.010664,0
2,Kmeans,0.469292,1
2,Kmeans,0.462398,0
2,Kmeans,0.056643,0
2,Kmeans,0.277053,0
2,Kmeans,0.483679,1
2,Kmeans,0.260633,1
2,Kmeans,0.253738,0
2,Kmeans,0.516595,1
2,Kmeans,0.486975,1
2,Kmeans,0.319977,1
2,Kmeans,0.298674,0
2,Kmeans,0.31292,0
2,Kmeans,0.547151,1
2,Kmeans,0.305895,1
2,Kmeans,0.489848,1
2,Kmeans,0.547362,1
2,Kmeans,0.366697,1
2,Kmeans,0.042253,0
2,Kmeans,-0.037201,0
2,Kmeans,0.562239,1
2,Kmeans,0.172014,0
2,Kmeans,0.454835,0
2,Kmeans,0.174601,0
2,Kmeans,0.48225,1
2,Kmeans,0.076788,0
2,Kmeans,0.298168,0
2,Kmeans,0.545565,1
2,Kmeans,0.432092,0
2,Kmeans,0.442238,0
2,Kmeans,0.210736,1
2,Kmeans,-0.070392,0
2,Kmeans,0.159008,1
2,Kmeans,0.484573,1
2,Kmeans,0.208273,0
2,Kmeans,0.157178,1
2,Kmeans,0.416229,0
2,Kmeans,0.412134,0
2,Kmeans,0.543855,1
2,Kmeans,0.25015,0
2,Kmeans,0.119667,0
2,Kmeans,0.396256,0
2,Kmeans,0.221202,0
2,Kmeans,0.408108,0
2,Kmeans,0.4527,0
2,Kmeans,0.071359,1
2,Kmeans,0.400422,0
2,Kmeans,0.527863,1
2,Kmeans,0.342143,0
2,Kmeans,0.43921,0
2,Kmeans,0.523878,1
2,Kmeans,0.408584,1
2,Kmeans,0.450304,1
2,Kmeans,0.015795,0
2,Kmeans,0.351253,1
2,Kmeans,-0.036545,0
2,Kmeans,0.138989,0
2,Kmeans,0.028017,0
2,Kmeans,0.459839,1
2,Kmeans,0.107782,0
2,Kmeans,0.444515,1
2,Kmeans,0.134167,1
2,Kmeans,0.383172,1
2,Kmeans,0.446296,1
2,Kmeans,0.041034,0
2,Kmeans,0.427362,0
2,Kmeans,0.258136,0
2,Kmeans,0.363569,1
2,Kmeans,0.53742,1
2,Kmeans,0.013226,0
2,Kmeans,0.312151,0
2,Kmeans,0.451683,1
2,Kmeans,0.525089,1
2,Kmeans,0.409257,0
2,Kmeans,0.142458,0
2,Kmeans,-0.036602,0
2,Kmeans,0.39395,0
2,Kmeans,-0.019655,0
2,Kmeans,0.38003,1
2,Kmeans,0.169794,1
2,Kmeans,0.529549,1
2,Kmeans,0.543656,1
2,Kmeans,0.374283,0
2,Kmeans,0.339729,0
2,Kmeans,0.509488,1
2,Kmeans,0.419343,0
2,Kmeans,0.12326,0
2,Kmeans,0.146291,0
2,Kmeans,0.017399,0
2,Kmeans,0.012641,0
2,Kmeans,0.442112,0
2,Kmeans,0.426484,0
2,Kmeans,0.510666,1
2,Kmeans,0.421229,1
2,Kmeans,0.222036,1
2,Kmeans,0.295075,1
2,Kmeans,0.262416,0
2,Kmeans,0.219752,1
2,Kmeans,-0.043437,0
2,Kmeans,0.257356,1
2,Kmeans,0.384833,0
2,Kmeans,0.531308,1
2,Kmeans,0.274197,1
2,Kmeans,0.087797,0
2,Kmeans,0.355074,1
2,Kmeans,0.432967,0
2,Kmeans,0.224043,1
2,Kmeans,0.263791,1
2,Kmeans,0.152783,1
2,Kmeans,0.433433,1
2,Kmeans,-0.095914,0
2,Kmeans,0.536689,1
2,Kmeans,0.387792,0
2,Kmeans,0.455145,1
2,Kmeans,0.377691,1
2,Kmeans,0.15545,0
2,Kmeans,0.355886,1
2,Kmeans,0.358519,0
2,Kmeans,0.510988,1
2,Kmeans,0.333449,0
2,Kmeans,0.436639,1
2,Kmeans,0.38101,1
2,Kmeans,0.441947,0
2,Kmeans,0.420833,0
2,Kmeans,0.21531,0
2,Kmeans,0.41174,0
2,Kmeans,0.468382,1
2,Kmeans,0.438116,1
2,Kmeans,0.537954,1
2,Kmeans,0.402315,0
2,Kmeans,0.381847,0
2,Kmeans,0.439287,1
2,Kmeans,0.553026,1
2,Kmeans,0.133469,1
2,Kmeans,0.292704,0
2,Kmeans,0.069364,0
2,Kmeans,0.111201,0
2,Kmeans,-0.05032,0
2,Kmeans,0.249955,0
2,Kmeans,0.420077,0
2,Kmeans,0.311954,1
2,Kmeans,0.117599,0
2,Kmeans,0.103047,0
2,Kmeans,0.364273,0
2,Kmeans,0.436489,1
2,Kmeans,0.514606,1
2,Kmeans,0.463242,0
2,Kmeans,0.181065,0
2,Kmeans,0.341606,1
2,Kmeans,0.415051,1
2,Kmeans,0.243457,1
2,Kmeans,-0.034846,0
2,Kmeans,0.293748,1
2,Kmeans,0.341453,1
2,Kmeans,0.548096,1
2,Kmeans,0.200669,0
2,Kmeans,0.175681,0
2,Kmeans,0.273186,0
2,Kmeans,0.293641,0
2,Kmeans,0.318832,0
2,Kmeans,0.32019,1
2,Kmeans,0.146313,0
2,Kmeans,0.276836,0
2,Kmeans,-0.109775,0
2,Kmeans,0.397713,0
2,Kmeans,0.442662,0
2,Kmeans,0.299532,1
2,Kmeans,0.092471,1
2,Kmeans,0.26255,1
2,Kmeans,0.037688,0
2,Kmeans,0.305001,0
2,Kmeans,0.427965,1
2,Kmeans,0.419997,1
2,Kmeans,0.38304,0
2,Kmeans,0.448141,0
2,Kmeans,0.028765,0
2,Kmeans,0.39054,0
2,Kmeans,0.452434,0
2,Kmeans,0.391508,0
2,Kmeans,0.494595,1
2,Kmeans,0.255506,1
2,Kmeans,0.120788,1
2,Kmeans,0.407661,0
2,Kmeans,0.397475,0
2,Kmeans,-0.032365,0
2,Kmeans,0.295385,0
2,Kmeans,0.29095,1
2,Kmeans,0.052713,1
2,Kmeans,0.152266,1
2,Kmeans,0.535486,1
2,Kmeans,0.194556,1
2,Kmeans,0.270896,0
2,Kmeans,0.421094,0
2,Kmeans,0.441617,0
2,Kmeans,0.33318,1
2,Kmeans,0.243477,1
2,Kmeans,0.447953,0
2,Kmeans,0.319242,0
2,Kmeans,0.44964,1
2,Kmeans,0.233827,0
2,Kmeans,0.419348,0
2,Kmeans,0.27587,1
2,Kmeans,0.539635,1
2,Kmeans,-0.059746,0
2,Kmeans,-0.110628,0
2,Kmeans,0.232319,0
2,Kmeans,0.393898,0
2,Kmeans,0.416254,0
2,Kmeans,0.491237,1
2,Kmeans,0.065037,0
2,Kmeans,0.373823,1
2,Kmeans,-0.053352,0
2,Kmeans,0.398437,1
2,Kmeans,0.413788,0
2,Kmeans,0.566216,1
2,Kmeans,0.234221,1
2,Kmeans,0.494974,1
2,Kmeans,0.241736,1
2,Kmeans,0.324147,0
2,Kmeans,0.503309,1
2,Kmeans,0.451455,0
2,Kmeans,0.402743,1
2,Kmeans,0.178812,0
2,Kmeans,0.350452,1
2,Kmeans,0.505894,1
2,Kmeans,0.346971,0
2,Kmeans,0.387862,0
2,Kmeans,0.281945,1
2,Kmeans,0.227986,0
2,Kmeans,0.354172,1
2,Kmeans,0.13423,1
2,Kmeans,0.48536,1
2,Kmeans,0.414878,0
2,Kmeans,0.376078,0
2,Kmeans,0.400899,1
2,Kmeans,0.267008,1
2,Kmeans,0.174083,0
2,Kmeans,0.55246,1
2,Kmeans,0.565652,1
2,Kmeans,0.511206,1
2,Kmeans,0.435218,0
2,Kmeans,0.515073,1
2,Kmeans,0.31059,0
2,Kmeans,0.044084,0
2,Kmeans,0.317892,1
2,Kmeans,0.480146,1
2,Kmeans,0.146197,0
2,Kmeans,0.262811,1
2,Kmeans,0.425247,0
2,Kmeans,0.403087,0
2,Kmeans,0.441299,1
2,Kmeans,0.284785,0
2,Kmeans,0.183957,0
2,Kmeans,0.295276,0
2,Kmeans,0.382628,0
2,Kmeans,0.411976,0
2,Kmeans,0.539009,1
2,Kmeans,0.439882,0
2,Kmeans,0.412563,0
2,Kmeans,0.19457,0
2,Kmeans,0.286064,1
2,Kmeans,0.235188,1
2,Kmeans,0.384822,0
2,Kmeans,0.396372,0
2,Kmeans,0.079628,0
2,Kmeans,0.223345,0
2,Kmeans,0.164775,1
2,Kmeans,0.286227,0
2,Kmeans,0.240626,1
2,Kmeans,0.336595,0
2,Kmeans,-0.029316,0
2,Kmeans,0.54667,1
2,Kmeans,-0.044882,0
2,Kmeans,0.186045,0
2,Kmeans,0.430804,0
2,Kmeans,0.092542,0
2,Kmeans,0.207592,0
2,Kmeans,0.347438,0
2,Kmeans,0.090392,1
2,Kmeans,0.463877,1
2,Kmeans,0.161677,0
2,Kmeans,-0.030471,0
2,Kmeans,0.134117,0
2,Kmeans,0.487361,1
2,Kmeans,0.202648,1
2,Kmeans,0.445585,0
2,Kmeans,0.324556,0
2,Kmeans,0.54291,1
2,Kmeans,0.397721,0
2,Kmeans,0.428825,0
2,Kmeans,0.205895,0
2,Kmeans,0.179024,0
2,Kmeans,0.357177,0
2,Kmeans,0.165827,0
2,Kmeans,0.271701,0
2,Kmeans,0.559379,1
2,Kmeans,0.509903,1
2,Kmeans,0.455818,0
2,Kmeans,0.50931,1
2,Kmeans,0.206807,0
2,Kmeans,0.353956,0
2,Kmeans,0.545941,1
2,Kmeans,0.332051,0
2,Kmeans,-0.0254,0
2,Kmeans,0.45467,1
2,Kmeans,0.1774,0
2,Kmeans,-0.013216,0
2,Kmeans,0.411174,0
2,Kmeans,0.234641,0
2,Kmeans,0.337096,0
2,Kmeans,0.286943,0
2,Kmeans,0.369752,1
2,Kmeans,-0.016296,0
2,Kmeans,0.305427,0
2,Kmeans,0.362977,1
2,Kmeans,0.346446,1
2,Kmeans,0.065506,0
2,Kmeans,0.376193,0
2,Kmeans,0.158181,0
2,Kmeans,0.357086,0
2,Kmeans,0.413944,0
2,Kmeans,0.417654,0
2,Kmeans,0.404066,1
2,Kmeans,0.549706,1
2,Kmeans,0.529747,1
2,Kmeans,0.436104,0
2,Kmeans,0.516048,1
2,Kmeans,0.326051,1
2,Kmeans,0.398454,0
2,Kmeans,-0.014635,0
2,Kmeans,0.535166,1
2,Kmeans,0.560528,1
2,Kmeans,-0.075427,0
2,Kmeans,0.479483,1
2,Kmeans,0.544851,1
2,Kmeans,0.432038,1
2,Kmeans,0.332288,0
2,Kmeans,0.522656,1
2,Kmeans,0.33543,0
2,Kmeans,0.320445,1
2,Kmeans,0.53613,1
2,Kmeans,0.220455,0
2,Kmeans,0.43262,0
2,Kmeans,0.095141,0
2,Kmeans,0.524542,1
2,Kmeans,0.173852,0
2,Kmeans,0.357573,0
2,Kmeans,0.405129,1
2,Kmeans,0.453661,1
2,Kmeans,0.078801,0
2,Kmeans,0.367105,0
2,Kmeans,0.472163,1
2,Kmeans,0.026584,0
2,Kmeans,0.20958,0
2,Kmeans,0.226823,1
2,Kmeans,-0.081038,0
2,Kmeans,0.511571,1
2,Kmeans,0.539916,1
2,Kmeans,0.448676,0
2,Kmeans,0.322118,0
2,Kmeans,0.375964,0
2,Kmeans,0.276457,0
2,Kmeans,0.140444,0
2,Kmeans,0.389042,1
2,Kmeans,0.44703,0
2,Kmeans,0.447135,0
2,Kmeans,0.433032,0
2,Kmeans,0.503889,1
2,Kmeans,0.436018,1
2,Kmeans,0.437174,1
2,Kmeans,0.231343,0
2,Kmeans,0.53357,1
2,Kmeans,0.132271,1
2,Kmeans,0.383007,0
2,Kmeans,0.216037,1
2,Kmeans,0.122445,0
2,Kmeans,0.311508,0
2,Kmeans,0.168238,0
2,Kmeans,0.287779,0
2,Kmeans,0.216871,1
2,Kmeans,0.514058,1
2,Kmeans,0.338709,0
2,Kmeans,0.257368,1
2,Kmeans,0.301078,0
2,Kmeans,0.517999,1
2,Kmeans,0.556632,1
2,Kmeans,0.224484,0
2,Kmeans,0.293407,1
2,Kmeans,0.047617,0
2,Kmeans,0.351151,0
2,Kmeans,0.135802,1
2,Kmeans,0.177937,0
2,Kmeans,0.552333,1
2,Kmeans,0.195633,1
2,Kmeans,0.070197,0
2,Kmeans,0.339338,0
2,Kmeans,0.356835,1
2,Kmeans,0.457626,1
2,Kmeans,0.092325,0
2,Kmeans,0.333161,0
2,Kmeans,0.304042,1
2,Kmeans,0.256969,1
2,Kmeans,0.288667,1
2,Kmeans,0.079482,0
2,Kmeans,0.343345,1
2,Kmeans,0.559765,1
2,Kmeans,0.380537,0
2,Kmeans,0.532473,1
2,Kmeans,0.130886,0
2,Kmeans,0.537518,1
2,Kmeans,0.562382,1
2,Kmeans,0.504889,1
2,Kmeans,0.536004,1
2,Kmeans,0.367166,0
2,Kmeans,0.475736,1
2,Kmeans,0.395562,0
2,Kmeans,0.414803,1
2,Kmeans,0.466464,1
2,Kmeans,0.360488,0
2,Kmeans,0.546572,1
2,Kmeans,-0.128794,0
2,Kmeans,0.465595,1
2,Kmeans,0.324351,0
2,Kmeans,0.494463,1
2,Kmeans,0.13362,0
2,Kmeans,0.290984,0
2,Kmeans,0.41669,0
2,Kmeans,0.479403,1
2,Kmeans,0.543775,1
2,Kmeans,0.241052,1
2,Kmeans,-0.052133,0
2,Kmeans,0.485576,1
2,Kmeans,0.522259,1
2,Kmeans,0.41188,1
2,Kmeans,0.305252,0
2,Kmeans,0.395946,1
2,Kmeans,0.355201,1
2,Kmeans,0.065766,0
2,Kmeans,-0.051261,0
2,Kmeans,0.49513,1
2,Kmeans,0.244674,1
2,Kmeans,0.139901,0
2,Kmeans,0.376288,1
2,Kmeans,0.251289,0
2,Kmeans,0.283896,1
2,Kmeans,0.245683,1
2,Kmeans,0.189078,0
2,Kmeans,0.208358,1
2,Kmeans,0.287045,0
2,Kmeans,0.399485,0
2,Kmeans,0.510696,1
2,Kmeans,0.440068,1
2,Kmeans,0.340973,1
2,Kmeans,0.448828,1
2,Kmeans,0.496205,1
2,Kmeans,-0.043992,0
2,Kmeans,0.22371,1
2,Kmeans,0.15347,1
2,Kmeans,-0.041856,0
2,Kmeans,0.195407,0
2,Kmeans,0.404642,0
2,Kmeans,0.464939,1
2,Kmeans,0.545786,1
2,Kmeans,0.353601,0
2,Kmeans,0.435534,1
2,Kmeans,0.534216,1
2,Kmeans,0.382448,1
2,Kmeans,0.03707,0
2,Kmeans,0.413872,1
2,Kmeans,0.449132,0
2,Kmeans,0.466545,0
2,Kmeans,0.178227,0
2,Kmeans,0.334553,0
2,Kmeans,0.392159,1
2,Kmeans,0.004248,0
2,Kmeans,0.329822,0
2,Kmeans,0.313668,0
2,Kmeans,0.433619,1
2,Kmeans,0.451141,0
2,Kmeans,0.549799,1
2,Kmeans,0.252507,0
2,Kmeans,-0.058491,0
2,Kmeans,0.393462,1
2,Kmeans,0.401795,1
2,Kmeans,0.437532,1
2,Kmeans,0.090017,0
2,Kmeans,0.364701,0
2,Kmeans,0.174715,1
2,Kmeans,0.364535,1
2,Kmeans,0.007562,0
2,Kmeans,0.528946,1
2,Kmeans,0.506519,1
2,Kmeans,0.408318,0
2,Kmeans,0.368446,1
2,Kmeans,0.375582,0
2,Kmeans,0.236433,0
2,Kmeans,0.144397,0
2,Kmeans,0.378887,0
2,Kmeans,0.185071,0
2,Kmeans,0.533609,1
2,Kmeans,0.043435,0
2,Kmeans,0.552831,1
2,Kmeans,0.320257,1
2,Kmeans,0.210318,1
2,Kmeans,0.508803,1
2,Kmeans,0.506554,1
2,Kmeans,0.456422,0
2,Kmeans,0.423632,0
2,Kmeans,0.08385,0
2,Kmeans,0.423007,0
2,Kmeans,0.28003,0
2,Kmeans,0.323192,1
2,Kmeans,0.364207,0
2,Kmeans,0.350404,0
2,Kmeans,0.458099,0
2,Kmeans,0.324932,0
2,Kmeans,0.36977,1
2,Kmeans,0.269771,1
2,Kmeans,0.540393,1
2,Kmeans,0.317294,1
2,Kmeans,0.137212,1
2,Kmeans,0.367537,0
2,Kmeans,0.504782,1
2,Kmeans,0.243118,1
2,Kmeans,0.002741,0
2,Kmeans,0.196325,1
2,Kmeans,0.529163,1
2,Kmeans,0.331193,1
2,Kmeans,0.563472,1
2,Kmeans,0.395115,0
2,Kmeans,0.395663,0
2,Kmeans,0.497813,1
2,Kmeans,0.369884,1
2,Kmeans,0.163582,0
2,Kmeans,0.131323,0
2,Kmeans,0.036894,1
2,Kmeans,0.231763,0
2,Kmeans,0.527852,1
2,Kmeans,0.184862,0
2,Kmeans,0.31387,0
2,Kmeans,0.320253,1
2,Kmeans,0.104051,0
2,Kmeans,0.215262,1
2,Kmeans,0.389526,0
